stop_id,stop_name,usage_stop_name,id_name_mismatch,muni,hood,lat,lon,weekday_boardings,saturday_boardings,sunday_boardings,cur_weekday_trips,prop_weekday_trips,cur_weekday_hourly,prop_weekday_hourly,cur_early_4_6a,cur_am_6_9a,cur_mid_9a_3p,cur_pm_3_6p,cur_eve_6_8p,cur_late_8_11p,cur_owl_11p_4a,prop_early_4_6a,prop_am_6_9a,prop_mid_9a_3p,prop_pm_3_6p,prop_eve_6_8p,prop_late_8_11p,prop_owl_11p_4a,current_routes,proposed_routes,n_current_routes,n_proposed_routes,cur_saturday_trips,prop_saturday_trips,cur_saturday_hourly,prop_saturday_hourly,cur_sunday_trips,prop_sunday_trips,cur_sunday_hourly,prop_sunday_hourly,cur_week_any_minimum,prop_week_any_minimum,cur_weekdays_any_minimum,prop_weekdays_any_minimum,cur_weekends_any_minimum,prop_weekends_any_minimum,cur_week_any_hourly,prop_week_any_hourly,cur_weekend_any_hourly,prop_weekend_any_hourly,cur_week_any_minimum_150m,prop_week_any_minimum_150m,cur_weekdays_any_minimum_150m,prop_weekdays_any_minimum_150m,cur_weekends_any_minimum_150m,prop_weekends_any_minimum_150m,cur_week_any_hourly_150m,prop_week_any_hourly_150m,cur_weekend_any_hourly_150m,prop_weekend_any_hourly_150m
8202,CENTRE AVE + SHADYSIDE HOSPITAL,CENTRE AVE AT SHADYSIDE HOSPITAL,0,"Pittsburgh city (Allegheny, PA)",Shadyside,40.455549,-79.939653,21.81,13.4,5.6,602,565,1,1,24,100,195,113,59,69,42,21,102,175,101,59,57,50,64;71A;71C;75;77;82;86,64;75;80X;82;85;86,7,6,486,462,1,1,373,340,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8739,BEDFORD AVE + MERCER,BEDFORD AVE AT MERCER ST,0,"Pittsburgh city (Allegheny, PA)",Crawford-Roberts,40.444389,-79.987316,21.76,18.4,9.0,891,1329,1,1,35,184,233,216,88,97,38,26,254,442,245,152,144,66,1;11;12;15;19L;2;6;81;82;83;86;87;88;91;O1;O12;O5;P10;P12;P16;P17;P67;P68;P69;P7;P71;P76;P78,10L;11;12;12L;14;18;19L;1L;21;23L;24;25;27;29S;2L;31;39;4;40;44;46L;49;5;52L;53;56;57;58;67;69;7;73L;76L;77L;78;81;82;83;84;86;87;88;91;92,28,44,572,923,1,1,473,675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8890,CENTRE AVE + DITHRIDGE,CENTRE AVE AT DITHRIDGE ST,0,"Pittsburgh city (Allegheny, PA)",North Oakland,40.45158,-79.953205,21.76,15.4,13.6,733,832,1,1,23,128,246,141,77,77,41,34,143,267,144,90,86,68,54;71A;71C;77;82;83;93;P3,28X;54;80X;81;82;83;85;9;P3,8,9,447,650,1,1,347,532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8249,ELLSWORTH AVE + AIKEN AVE,ELLSWORTH AVE AT AIKEN AVE,0,"Pittsburgh city (Allegheny, PA)",Shadyside,40.45286,-79.936579,21.71,8.2,6.6,565,581,1,1,21,94,184,111,55,61,39,21,107,180,104,60,57,52,64;71A;71C;75;82;86,64;75;80X;82;85;86,6,6,447,474,1,1,336,354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15455,NEGLEY AVE + ELLSWORTH,NEGLEY AVE AT ELLSWORTH AVE,0,"Pittsburgh city (Allegheny, PA)",Shadyside,40.454902,-79.932714,21.71,26.4,28.0,1151,1268,1,1,34,266,309,278,107,102,55,45,246,381,260,128,118,90,64;71A;71C;75;77;82;86;P1;P10;P12;P16;P17;P3;P67;P68;P69;P7;P71;P76;P78,1L;28X;52L;64;67;69;73L;75;76L;77L;78;80X;82;85;86;P1;P3,20,17,663,852,1,1,503,668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10913,BROWNS HILL RD + IMOGENE RD,BROWNS HILL RD OPP IMOGENE RD,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.415316,-79.924617,21.67,13.8,11.0,413,370,1,1,19,69,130,79,41,44,31,9,62,124,61,43,41,30,52L;53L;57;61C;61D;64,50;53;57;61X;64,6,5,318,288,1,1,222,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18150,39TH ST + BUTLER,39TH ST AT BUTLER ST,0,"Pittsburgh city (Allegheny, PA)",Lower Lawrenceville,40.467498,-79.963592,21.67,19.2,10.0,371,380,1,1,17,66,122,66,36,41,23,8,66,129,68,46,41,22,54;64;88;91;93,64;81;88;9;91;92,5,6,260,334,1,1,210,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1998,EAST OHIO ST + JAMES,EAST OHIO ST AT JAMES ST,0,"Pittsburgh city (Allegheny, PA)",East Allegheny,40.453559,-80.000497,21.67,13.0,9.6,728,752,1,1,27,143,228,143,66,85,36,23,134,254,138,84,74,45,1;11;12;13;15;16;17;2;4;54;6;7;8,11;12;13;14;16;18;2L;4;5;54;6;7;8,13,13,526,532,1,1,391,420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8179,NEGLEY AVE + JACKSON,NEGLEY AVE AT JACKSON ST,0,"Pittsburgh city (Allegheny, PA)",Highland Park,40.472561,-79.925875,21.57,8.0,6.2,270,296,1,1,11,45,90,51,29,30,14,13,52,97,51,33,27,23,71A;75;87,75;85;92,3,3,202,238,1,1,130,182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1556,NORTH AVE + ARCH ST,NORTH AVE AT ARCH ST,0,"Pittsburgh city (Allegheny, PA)",Allegheny Center,40.454999,-80.008809,21.57,21.2,16.8,555,486,1,1,21,110,176,108,47,59,34,17,82,164,85,53,49,36,11;13;15;16;17;54;8,11;13;14;16;54;8,7,6,401,354,1,1,299,298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20406,HOFFMAN BLVD + KENNYWOOD BLVD,HOFFMAN BLVD AT KENNYWOOD BLVD,0,"Duquesne city (Allegheny, PA)",,40.384712,-79.86288,21.52,24.4,13.8,197,132,1,1,10,35,58,43,18,18,15,5,23,42,24,13,15,10,59;61C;P7,59;61X,3,2,134,110,1,1,90,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11274,HWY RT 51 + MONROE MUFFLER,HWY RT 51 AT MONRO MUFFLER,0,"Pleasant Hills borough (Allegheny, PA)",,40.331322,-79.945749,21.52,21.4,14.6,91,70,1,1,5,15,28,18,9,12,4,3,13,19,14,9,9,3,55;Y1;Y46,46L;55;55S,3,3,62,34,1,0,58,30,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
4811,26TH ST + SARAH ST,S 26TH ST AT SARAH ST,0,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.426475,-79.968792,21.43,17.4,7.8,168,350,1,1,3,30,52,36,16,23,8,14,62,118,66,36,29,25,48;75,48;54;57;72,2,4,134,272,1,1,94,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10629,EDEN PARK BLVD + ONEIL,EDEN PARK BLVD AT O'NEIL BLVD,0,"McKeesport city (Allegheny, PA)",,40.347419,-79.832327,21.33,17.2,9.2,54,86,1,1,2,10,17,9,7,7,2,1,14,31,15,11,11,3,56,56;63,1,2,34,64,0,1,32,54,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
7125,FORBES AVE + WIGHTMAN,FORBES AVE AT WIGHTMAN ST,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.437986,-79.927988,21.33,24.8,9.4,484,496,1,1,20,75,156,92,49,50,42,11,81,138,72,55,63,76,61A;61B;61C;61D,50;60X;61X;62X,4,4,392,408,1,1,248,278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8714,BEDFORD AVE + MERCER,BEDFORD AVE OPP MERCER ST,0,"Pittsburgh city (Allegheny, PA)",Crawford-Roberts,40.444521,-79.98722,21.24,13.4,9.8,891,1302,1,1,35,184,233,216,88,97,38,26,249,433,240,149,140,65,1;11;12;15;19L;2;6;81;82;83;86;87;88;91;O1;O12;O5;P10;P12;P16;P17;P67;P68;P69;P7;P71;P76;P78,10L;11;12;12L;14;18;19L;1L;21;23L;24;25;27;29S;2L;31;39;4;40;44;46L;49;5;52L;53;56;57;58;67;69;7;73L;76L;77L;78;81;82;83;84;86;87;88;91;92,28,44,572,906,1,1,473,661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7631,PENN AVE + LEXINGTON,PENN AVE AT LEXINGTON ST,0,"Pittsburgh city (Allegheny, PA)",Point Breeze North,40.448678,-79.899627,21.24,15.0,11.4,272,222,1,1,5,43,92,52,26,37,17,7,38,78,38,26,21,14,67;69;71C;74,70;74;88,4,3,166,174,1,1,110,134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8203,CENTRE AVE + AIKEN,CENTRE AVE AT AIKEN AVE,0,"Pittsburgh city (Allegheny, PA)",Shadyside,40.455835,-79.93874,21.19,12.2,12.8,648,614,1,1,24,107,210,124,65,74,44,22,111,192,110,64,61,54,64;71A;71C;75;77;82;86,64;75;80X;82;85;86,7,6,516,498,1,1,398,370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9616,MOUNTAINVIEW DR + GREASE MONKEY,MOUNTAINVIEW DR AT GREASE MONKEY,0,"West Mifflin borough (Allegheny, PA)",,40.344582,-79.939678,21.19,15.4,10.4,276,256,1,1,11,47,88,50,26,42,12,9,41,87,41,26,31,21,51;53L;55;59;Y47;Y49,49;51;53;59,6,4,238,192,1,1,161,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15438,MALL AT ROBINSON + ENTRANCE K,MALL AT ROBINSON AT ENTRANCE K,0,"Robinson township (Allegheny, PA)",,40.4529,-80.156992,21.19,22.4,16.6,160,196,1,1,9,27,55,27,17,18,7,5,32,67,33,24,24,11,24;28X;29,24;25;29;29S,3,4,129,164,1,1,120,110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
8873,LINCOLN AVE + SHETLAND,LINCOLN AVE AT SHETLAND ST,0,"Pittsburgh city (Allegheny, PA)",Larimer,40.461675,-79.907853,21.1,17.4,6.2,272,200,1,1,12,56,75,56,27,31,15,5,39,61,40,20,20,15,77;82;86;P10;P17,1L;82;86,5,3,186,138,1,1,172,106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2589,PENN AVE + 30TH ST,PENN AVE AT 30TH ST,0,"Pittsburgh city (Allegheny, PA)",Strip District,40.458924,-79.972701,21.0,9.2,6.6,388,522,1,1,20,72,117,71,43,42,23,13,93,180,91,61,49,35,54;86;87;88;91,54;84;86;87;88;91;92,5,7,281,458,1,1,218,322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21454,PARKLINE DR + #1695,PARKLINE DR AT #1695,0,"Whitehall borough (Allegheny, PA)",,40.367997,-79.965491,21.0,18.2,10.6,36,50,0,0,1,6,12,6,4,6,1,1,10,14,10,6,6,3,Y49,49,1,1,30,30,0,0,26,28,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
57,RIDGE AVE + BRIGHTON (CCAC),RIDGE AVE OPP BRIGHTON RD,0,"Pittsburgh city (Allegheny, PA)",Allegheny West,40.450375,-80.014343,20.95,8.8,2.4,156,136,1,1,9,30,46,31,14,14,12,3,22,48,23,15,14,11,14;18;54,14;54,3,2,88,108,1,1,64,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22311,PARKLINE DR + RADFORD RD,PARKLINE DR AT RADFORD RD,0,"Whitehall borough (Allegheny, PA)",,40.364979,-79.966986,20.95,18.2,12.8,36,50,0,0,1,6,12,6,4,6,1,1,10,14,10,6,6,3,Y49,49,1,1,30,30,0,0,26,28,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
5387,WASHINGTON AVE + JAMES ST,WASHINGTON AVE AT CHARTIERS ST FS,0,"Bridgeville borough (Allegheny, PA)",,40.35615,-80.113583,20.86,7.6,8.2,110,54,1,1,6,22,29,22,12,14,5,1,8,19,9,7,7,3,31;41;G31,31,3,1,64,34,1,1,52,28,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
9115,FRANKSTOWN AVE + LANG AVE NS,FRANKSTOWN AVE AT LANG AVE NS,0,"Pittsburgh city (Allegheny, PA)",Homewood North,40.457885,-79.898244,20.86,21.4,13.6,290,218,1,1,12,44,92,55,29,39,19,6,36,79,39,24,22,12,71D;74;77;86,72;74;86,4,3,242,158,1,1,174,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7129,FORBES AVE + BEECHWOOD,FORBES AVE AT BEECHWOOD BLVD,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.438003,-79.916373,20.81,2.2,1.8,372,476,1,1,11,57,122,72,40,41,29,10,73,140,70,55,62,66,61A;61B;64;65;74,60X;62X;64;74;93,5,5,308,376,1,1,196,266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9030,TERRACE ST + DARRAGH,TERRACE ST AT DARRAGH ST,0,"Pittsburgh city (Allegheny, PA)",West Oakland,40.44209,-79.962786,20.81,5.4,8.2,1470,1878,1,1,53,245,474,291,144,160,103,61,321,592,315,205,202,182,28X;54;58;61A;61B;61C;61D;67;69;71A;71B;71C;71D;75;81;83;93;P3,28X;35;35S;45;50;54;60X;61X;62X;70;71X;72;75;80X;81;83;84;85;9;93;P3,18,21,1039,1508,1,1,738,1146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14852,FRIENDSHIP AVE + MILLVALE AVE,FRIENDSHIP AVE AT MILLVALE AVE,0,"Pittsburgh city (Allegheny, PA)",Bloomfield,40.46272,-79.945472,20.71,5.0,3.2,399,374,1,1,18,67,127,74,41,44,28,9,63,131,66,43,37,25,54;64;86;87;88,54;64;86;87;88,5,5,321,324,1,1,235,230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14976,BUTLER ST + MAIN,BUTLER ST AT MAIN ST,0,"Pittsburgh city (Allegheny, PA)",Central Lawrenceville,40.4697,-79.960976,20.67,13.8,13.0,247,310,1,1,11,45,83,46,25,24,13,6,54,105,57,37,34,17,64;91;93,64;81;9;91;92,3,5,167,266,1,1,129,194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8771,CENTRE AVE + FRANCIS,CENTRE AVE OPP FRANCIS ST,0,"Pittsburgh city (Allegheny, PA)",Terrace Village,40.447021,-79.967533,20.67,24.6,15.8,116,186,1,1,5,21,36,22,11,14,7,7,33,60,34,18,18,16,82,82;84,1,2,80,158,1,1,80,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9964,ST CLAIR AVE + 5TH,ST CLAIR AVE AT 5TH ST,0,"Clairton city (Allegheny, PA)",,40.293012,-79.88539,20.67,10.0,6.4,85,70,1,1,3,15,29,14,9,11,4,2,13,19,13,10,10,3,55;Y46,46L;55;55S,2,3,62,34,0,0,58,30,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
8865,LINCOLN AVE + MANNING,LINCOLN AVE AT MANNING ST FS,0,"Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,40.46788,-79.89701,20.62,10.0,8.2,194,240,1,1,6,37,58,43,20,22,8,6,44,79,44,25,25,17,74;82;P17,74;79;82,3,3,118,172,1,1,100,134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9425,RADFORD RD + WILLOCK (OPP 7-11),RADFORD RD AT WILLOCK RD (OPP 7-11),0,"Whitehall borough (Allegheny, PA)",,40.363839,-79.967986,20.52,13.4,6.2,36,50,0,0,1,6,12,6,4,6,1,1,10,14,10,6,6,3,Y49,49,1,1,30,30,0,0,26,28,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
9870,MONONGAHELA AVE + 6TH ST,MONONGAHELA AVE AT 6TH ST,0,"Glassport borough (Allegheny, PA)",,40.325879,-79.892422,20.52,17.4,10.4,35,56,0,1,0,8,10,6,4,6,1,0,8,20,8,8,9,3,55,55;55S,1,2,30,34,0,0,30,30,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
8624,CENTRE AVE + MILLER,CENTRE AVE AT MILLER ST,0,"Pittsburgh city (Allegheny, PA)",Crawford-Roberts,40.4418,-79.984087,20.29,13.0,7.6,475,587,1,1,20,78,146,94,47,56,34,20,99,174,96,64,69,65,61A;61B;61C;71B;81;82;83,60X;61X;62X;71X;80X;81;82;83,7,8,368,472,1,1,292,339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10016,BROWNSVILLE RD + NOBLES LN,BROWNSVILLE RD AT NOBLES LN,0,"Pittsburgh city (Allegheny, PA)",Carrick,40.403958,-79.99023,20.29,18.6,7.2,224,258,1,1,10,54,65,52,18,17,8,5,44,97,43,26,25,18,51;51L,45;51;51S,2,3,134,188,1,1,86,122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3513,FAIRHAVEN RD + KENMAWR PLAZA ENTRANCE (SHELTER),FAIRHAVEN RD AT KENMAWR PLAZA ENTRANCE (SHELTE,0,"Kennedy township (Allegheny, PA)",,40.474821,-80.099333,20.24,14.6,10.8,119,87,1,1,6,22,42,21,14,14,0,2,15,31,15,11,10,3,20;22;24,22;24,3,2,81,58,1,1,50,44,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
623,EAST COMMONS + EAST OHIO ST NS,EAST COMMONS AT EAST OHIO ST NS,0,"Pittsburgh city (Allegheny, PA)",Allegheny Center,40.452772,-80.00358,20.24,18.4,6.6,822,771,1,1,31,164,256,161,72,96,42,23,136,261,141,85,78,47,1;11;12;13;15;16;17;2;4;54;6;7;8,11;12;13;14;16;18;2L;4;5;54;6;7;8,13,13,603,550,1,1,448,436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
7600,LAKETON RD + NELBON,LAKETON RD OPP NELBON AVE,0,"Penn Hills township (Allegheny, PA)",,40.459575,-79.843778,20.19,0.0,0.0,92,101,1,1,4,18,29,17,11,12,1,3,18,36,18,10,12,4,77;P78,78;78S;86,2,3,32,72,0,1,32,48,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
1554,NORTH AVE + MONTEREY ST,NORTH AVE OPP MONTEREY ST,0,"Pittsburgh city (Allegheny, PA)",Allegheny Center,40.454277,-80.012695,20.19,20.6,15.4,447,285,1,1,21,89,133,91,35,47,31,11,49,91,48,33,30,23,13;15;16;17;18;54,13;14;16;54,6,4,323,212,1,1,244,184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2410,32ND ST + SPRING WAY,32ND ST AT SPRING WAY,0,"Pittsburgh city (Allegheny, PA)",Strip District,40.460445,-79.969566,20.1,6.2,5.6,822,976,1,1,30,215,195,205,74,68,35,26,196,307,204,105,85,53,54;86;87;88;91;P1;P10;P12;P16;P17;P67;P68;P69;P7;P71;P76;P78,1L;52L;54;67;69;73L;76L;77L;78;84;86;87;88;91;92;P1,17,16,444,656,1,1,339,468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1540,BRIGHTON RD + HIGHWOOD,BRIGHTON RD AT HIGHWOOD ST,0,"Pittsburgh city (Allegheny, PA)",Marshall-Shadeland,40.468456,-80.025291,20.1,12.6,9.0,176,166,1,1,9,34,57,34,13,17,12,6,29,51,28,18,19,15,16;17,14;16,2,2,116,108,1,1,116,108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
819,PERRYSVILLE AVE + MARSHALL RD,PERRYSVILLE AVE AT MARSHALL RD,0,"Pittsburgh city (Allegheny, PA)",Perry North,40.47825,-80.012114,20.1,13.4,8.2,167,98,1,1,6,34,54,33,15,17,8,4,16,37,18,9,7,7,15;8,8,2,1,124,72,1,1,83,56,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8788,CENTRE AVE + CRAIG ST,CENTRE AVE AT CRAIG ST,0,"Pittsburgh city (Allegheny, PA)",North Oakland,40.451825,-79.952152,20.05,22.6,12.6,677,766,1,1,22,118,228,130,70,70,39,31,132,243,132,83,80,65,54;71A;71C;77;82;93;P3,28X;54;80X;81;82;85;9;P3,7,8,403,602,1,1,303,500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7088,KELLY ST + PEEBLES,KELLY AVE AT PEEBLES ST,0,"Wilkinsburg borough (Allegheny, PA)",,40.441271,-79.894206,20.0,12.8,4.0,392,364,1,1,15,64,129,74,40,38,32,9,55,100,52,38,50,60,61A;61B;71;71C;P71,58;60X;62X,5,3,294,288,1,1,186,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19007,KELLY ST + TRENTON FS,KELLY AVE AT TRENTON AVE FS,0,"Wilkinsburg borough (Allegheny, PA)",,40.441283,-79.89269,19.95,7.4,5.4,270,165,1,1,9,47,88,52,28,26,20,3,26,51,25,20,20,20,61A;71;71C;P71,58;60X,4,2,196,144,1,1,124,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1519,LINCOLN AVE + KENDALL AVE,LINCOLN AVE AT KENDALL AVE,0,"Bellevue borough (Allegheny, PA)",,40.490959,-80.048218,19.95,16.0,10.4,234,212,1,1,12,49,67,52,17,24,13,9,41,62,41,22,20,17,13;16;17;19L,13;16;19L,4,3,172,140,1,1,136,122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4821,E CARSON ST + 7TH ST,E CARSON ST AT S 7TH ST,0,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.428668,-79.99213,19.95,10.4,5.2,322,396,1,1,10,68,99,66,28,35,16,11,69,144,67,44,34,27,43;48;51,40;48;51;51S;57,3,5,244,278,1,1,162,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1167,FIFTH AVE + MOREWOOD AVE,FIFTH AVE AT MOREWOOD AVE,0,"Pittsburgh city (Allegheny, PA)",Shadyside,40.447476,-79.942284,19.9,14.2,9.0,1035,1122,1,1,38,169,332,198,105,114,79,30,188,345,182,124,121,132,28X;58;61A;61B;61C;61D;67;69;71B;71D;75,28X;35;35S;45;50;60X;61X;62X;70;71X;72;75,11,12,782,922,1,1,548,690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7704,ROSS AVE + MILL,ROSS AVE AT MILL ST,0,"Wilkinsburg borough (Allegheny, PA)",,40.441581,-79.881394,19.9,5.8,3.0,421,464,1,1,14,94,123,79,41,46,24,11,84,143,86,54,54,32,61A;67;69;71;79;P12;P16;P17;P67;P68;P69;P71;P78,60X;67;68;69;69S;73L;76L;77L;78;78S;79,13,11,231,328,1,1,170,234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9031,TERRACE ST + CHESTERFIELD,TERRACE ST OPP CHESTERFIELD RD,0,"Pittsburgh city (Allegheny, PA)",West Oakland,40.441039,-79.963867,19.86,4.8,2.2,1371,834,1,1,49,224,444,268,138,153,95,29,142,264,140,89,91,79,28X;54;58;61A;61B;61C;61D;67;69;71A;71B;71C;71D;75;81;83;93;P3,28X;35;35S;45;54;60X;61X;62X;70;71X;72;80X;81;83;84;93,18,16,969,681,1,1,703,504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19388,LIBRARY PL AT DUQUESNE BLVD FS - DUQUESNE PNR,LIBRARY PL AT DUQUESNE BLVD - DUQUESNE PNR,0,"Duquesne city (Allegheny, PA)",,40.371788,-79.844238,19.86,12.2,5.8,212,212,1,1,11,42,59,46,21,18,15,8,37,62,37,25,23,20,52L;59;61C;P7,52L;59;61X,4,3,134,170,1,1,90,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19641,MCCOY RD + TOTERA,MCCOY RD AT TOTERA AVE,0,"Stowe township (Allegheny, PA)",,40.474633,-80.070405,19.86,12.4,5.4,114,120,1,1,4,22,41,20,13,14,0,2,20,44,21,15,13,5,22;24,22;24,2,2,72,82,1,1,48,60,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
22648,PENN AVE AT 34TH ST NS,UNIVERSITY BLVD AT ROBERT MORRIS,1,"Moon township (Allegheny, PA)",,40.462407,-79.967451,19.76,11.6,9.8,822,976,1,1,31,214,195,208,72,67,35,25,197,306,205,104,86,53,54;86;87;88;91;P1;P10;P12;P16;P17;P67;P68;P69;P7;P71;P76;P78,1L;52L;54;67;69;73L;76L;77L;78;84;86;87;88;91;92;P1,17,16,444,656,1,1,339,468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203,BROWNS LN + MCKNIGHT RD,BROWNS LN AT MCKNIGHT RD,0,"Ross township (Allegheny, PA)",,40.545837,-80.01701,19.67,17.6,14.8,110,145,1,1,6,25,27,26,12,12,2,5,24,44,27,17,19,9,12;2;O12;P13,12;12L;17;18;9,4,5,69,128,1,1,47,102,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10033,BROWNSVILLE RD + MAYTIDE ST,BROWNSVILLE RD AT MAYTIDE ST,0,"Pittsburgh city (Allegheny, PA)",Carrick,40.384581,-79.978009,19.67,15.8,16.2,266,258,1,1,13,60,77,60,24,23,9,5,44,97,43,26,25,18,44;51;51L,45;51;51S,3,3,134,188,1,1,86,122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7616,MONTIER ST + BESSICA,MONTIER ST AT BESSICA ST,0,"Wilkinsburg borough (Allegheny, PA)",,40.446248,-79.871115,19.62,12.2,2.0,107,134,1,1,3,22,33,20,13,11,5,3,23,48,24,15,15,6,79;P17;P78,78;78S;79,3,3,52,96,0,1,29,64,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
1165,FIFTH AVE + WILKINS,FIFTH AVE OPP WILKINS AVE,0,"Pittsburgh city (Allegheny, PA)",Shadyside,40.447892,-79.936896,19.52,11.6,11.0,419,398,1,1,15,69,134,75,41,51,34,15,68,134,67,44,35,35,28X;67;69;71B;71D,45;70;71X;72,5,4,306,336,1,1,232,248,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
7473,BRADDOCK AVE + 2ND,BRADDOCK AVE AT 2ND ST,0,"Braddock borough (Allegheny, PA)",,40.406126,-79.873303,19.52,11.4,11.2,122,170,1,1,5,18,40,22,13,13,11,5,27,51,27,18,22,20,61B,60X;66,1,2,98,150,1,1,62,110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
