block_group_geoid,population,lat,lon
421298055002,24,40.146720,-79.890823
421298055002,23,40.150638,-79.893016
421298055002,23,40.149276,-79.893119
421298055002,23,40.148049,-79.894514
421298055002,23,40.146535,-79.887881
421298055002,22,40.147936,-79.892610
421298055002,21,40.148717,-79.889511
421298055002,21,40.147161,-79.893194
421298055002,19,40.153880,-79.898107
421298055002,19,40.149576,-79.892084
421298055002,18,40.151449,-79.892139
421298055002,18,40.150361,-79.896720
421298055002,17,40.152225,-79.896031
421298055002,17,40.151723,-79.896671
421298055002,17,40.147190,-79.888980
421298055002,16,40.154130,-79.894499
421298055002,16,40.153329,-79.893677
421298055002,16,40.151862,-79.893935
421298055002,15,40.151690,-79.897123
421298055002,15,40.147525,-79.894305
421298055002,15,40.146878,-79.890220
421298055002,15,40.145546,-79.889164
421298055002,14,40.151326,-79.895927
421298055002,14,40.148297,-79.893656
421298055002,13,40.153273,-79.894366
421298055002,12,40.154698,-79.894695
421298055002,12,40.154378,-79.893595
421298055002,12,40.151819,-79.890348
421298055002,12,40.151568,-79.894344
421298055002,12,40.147044,-79.889598
421298055002,12,40.145546,-79.889800
421298055002,11,40.154838,-79.890890
421298055002,11,40.149867,-79.890247
421298055002,11,40.149820,-79.891220
421298055002,11,40.148326,-79.891064
421298055002,10,40.153361,-79.893217
421298055002,10,40.153322,-79.896442
421298055002,10,40.149451,-79.892527
421298055002,10,40.148910,-79.896260
421298055002,10,40.148556,-79.895332
421298055002,10,40.145625,-79.888519
421298055002,10,40.145618,-79.890534
421298055002,9,40.155061,-79.892199
421298055002,9,40.152980,-79.897989
421298055002,9,40.146587,-79.891434
421298055002,8,40.152594,-79.892467
421298055002,8,40.152515,-79.894414
421298055002,8,40.149690,-79.891642
421298055002,7,40.155421,-79.890827
421298055002,7,40.154265,-79.892803
421298055002,7,40.151984,-79.893516
421298055002,6,40.152274,-79.893088
421298055002,5,40.148439,-79.890630
421298055003,152,40.136176,-79.876513
421298055003,98,40.141299,-79.884408
421298055003,82,40.151543,-79.887855
421298055003,73,40.150447,-79.881638
421298055003,65,40.139298,-79.876902
421298055003,55,40.138643,-79.877800
421298055003,54,40.149424,-79.885874
421298055003,52,40.152494,-79.883744
421298055003,51,40.156972,-79.883612
421298055003,47,40.152948,-79.885795
421298055003,47,40.148476,-79.885973
421298055003,41,40.149946,-79.887021
421298055003,37,40.150477,-79.885441
421298055003,33,40.146060,-79.887077
421298055003,29,40.146879,-79.884075
421298055003,28,40.147810,-79.885370
421298055003,27,40.134051,-79.876775
421298055003,25,40.145335,-79.886100
421298055003,19,40.149276,-79.888361
421298055003,14,40.159790,-79.881267
421298055003,14,40.154162,-79.879925
421298055003,14,40.151092,-79.884017
421298055003,13,40.153693,-79.880166
421298055003,13,40.150846,-79.883376
421298055003,12,40.155152,-79.878650
421298055003,12,40.153389,-79.880326
421298055003,11,40.151966,-79.883008
421298055003,7,40.154649,-79.879592
421298055003,5,40.159494,-79.882686
421298055003,2,40.151606,-79.883136
421298055003,2,40.151526,-79.885287
421298056001,41,40.131118,-79.871060
421298056001,29,40.130263,-79.857610
421298056001,27,40.131011,-79.859637
421298056001,27,40.129044,-79.860432
421298056001,25,40.135502,-79.860272
421298056001,24,40.131088,-79.860968
421298056001,22,40.132227,-79.869035
421298056001,22,40.132068,-79.858357
421298056001,22,40.129607,-79.869724
421298056001,22,40.129336,-79.860173
421298056001,21,40.136193,-79.862236
421298056001,21,40.132183,-79.857003
421298056001,20,40.131907,-79.856873
421298056001,20,40.131444,-79.866478
421298056001,20,40.131271,-79.857208
421298056001,20,40.129291,-79.858168
421298056001,19,40.133369,-79.858998
421298056001,19,40.130977,-79.864087
421298056001,19,40.129955,-79.864642
421298056001,19,40.129628,-79.859914
421298056001,18,40.130579,-79.857395
421298056001,18,40.130442,-79.859040
421298056001,18,40.130285,-79.870105
421298056001,18,40.129649,-79.870857
421298056001,18,40.129311,-79.870656
421298056001,17,40.135086,-79.859921
421298056001,17,40.133713,-79.859176
421298056001,17,40.129611,-79.857981
421298056001,17,40.129543,-79.868640
421298056001,16,40.131604,-79.863386
421298056001,16,40.129947,-79.869917
421298056001,16,40.129546,-79.863367
421298056001,16,40.128279,-79.863790
421298056001,15,40.130169,-79.859341
421298056001,15,40.128736,-79.860645
421298056001,15,40.128635,-79.858536
421298056001,15,40.128247,-79.868931
421298056001,14,40.132972,-79.864125
421298056001,14,40.131391,-79.865366
421298056001,14,40.130721,-79.858743
421298056001,14,40.130695,-79.865024
421298056001,14,40.129890,-79.863544
421298056001,14,40.129827,-79.862446
421298056001,14,40.129611,-79.864459
421298056001,13,40.132231,-79.862663
421298056001,13,40.132185,-79.867955
421298056001,13,40.131527,-79.860098
421298056001,13,40.131455,-79.861180
421298056001,13,40.130821,-79.867217
421298056001,13,40.129900,-79.868833
421298056001,13,40.129334,-79.865364
421298056001,13,40.128588,-79.863940
421298056001,12,40.134746,-79.859725
421298056001,12,40.134403,-79.859549
421298056001,12,40.132356,-79.864829
421298056001,12,40.131883,-79.862476
421298056001,12,40.131840,-79.867764
421298056001,12,40.131544,-79.868664
421298056001,12,40.130885,-79.863014
421298056001,12,40.130745,-79.860787
421298056001,12,40.130358,-79.860618
421298056001,12,40.130169,-79.862621
421298056001,12,40.129377,-79.872768
421298056001,12,40.128986,-79.865188
421298056001,12,40.128972,-79.858365
421298056001,12,40.128492,-79.861000
421298056001,11,40.134459,-79.860641
421298056001,11,40.133648,-79.869114
421298056001,11,40.133144,-79.861006
421298056001,11,40.132575,-79.862848
421298056001,11,40.132394,-79.859544
421298056001,11,40.130237,-79.863724
421298056001,11,40.129055,-79.866257
421298056001,11,40.128309,-79.864827
421298056001,10,40.136038,-79.858729
421298056001,10,40.132760,-79.866110
421298056001,10,40.132740,-79.859726
421298056001,10,40.132703,-79.864994
421298056001,10,40.132170,-79.861562
421298056001,10,40.131948,-79.863573
421298056001,10,40.131828,-79.861370
421298056001,10,40.131672,-79.864468
421298056001,10,40.131104,-79.866291
421298056001,10,40.130804,-79.861895
421298056001,10,40.130765,-79.866111
421298056001,10,40.130458,-79.861708
421298056001,10,40.130242,-79.869018
421298056001,10,40.129931,-79.857794
421298056001,10,40.129891,-79.859609
421298056001,10,40.128430,-79.866980
421298056001,9,40.134115,-79.860464
421298056001,9,40.133826,-79.857514
421298056001,9,40.132679,-79.858639
421298056001,9,40.131255,-79.863188
421298056001,9,40.130914,-79.869394
421298056001,9,40.130599,-79.863930
421298056001,9,40.130522,-79.862806
421298056001,9,40.130118,-79.861512
421298056001,9,40.129264,-79.864285
421298056001,9,40.128778,-79.867160
421298056001,9,40.128296,-79.861860
421298056001,8,40.133287,-79.857997
421298056001,8,40.132789,-79.867208
421298056001,8,40.131382,-79.856437
421298056001,8,40.131209,-79.868475
421298056001,8,40.130879,-79.868307
421298056001,8,40.129119,-79.867335
421298056001,8,40.128905,-79.869380
421298056001,8,40.128230,-79.867690
421298056001,7,40.133772,-79.860276
421298056001,7,40.133634,-79.858165
421298056001,7,40.133188,-79.865324
421298056001,7,40.132798,-79.860819
421298056001,7,40.132432,-79.866467
421298056001,7,40.131734,-79.865559
421298056001,7,40.131532,-79.862296
421298056001,7,40.130628,-79.870296
421298056001,7,40.130408,-79.865925
421298056001,7,40.130190,-79.867943
421298056001,7,40.129835,-79.867733
421298056001,7,40.129492,-79.862256
421298056001,7,40.128644,-79.865004
421298056001,7,40.128364,-79.865907
421298056001,7,40.128082,-79.866817
421298056001,6,40.134806,-79.860822
421298056001,6,40.133617,-79.863460
421298056001,6,40.133140,-79.857136
421298056001,6,40.132515,-79.861743
421298056001,6,40.131603,-79.869749
421298056001,6,40.131502,-79.867573
421298056001,6,40.131326,-79.864279
421298056001,6,40.130321,-79.864827
421298056001,6,40.129165,-79.862082
421298056001,6,40.128875,-79.863021
421298056001,6,40.128853,-79.868272
421298056001,6,40.128390,-79.862950
421298056001,5,40.135345,-79.859075
421298056001,5,40.134854,-79.858078
421298056001,5,40.134662,-79.858702
421298056001,5,40.134510,-79.857893
421298056001,5,40.133430,-79.860092
421298056001,5,40.133081,-79.859902
421298056001,5,40.131895,-79.868853
421298056001,5,40.131769,-79.866712
421298056001,5,40.131167,-79.867389
421298056001,5,40.131050,-79.865197
421298056001,5,40.130542,-79.868120
421298056001,5,40.130481,-79.867024
421298056001,5,40.130040,-79.865734
421298056001,5,40.129999,-79.870984
421298056001,5,40.129399,-79.866436
421298056001,5,40.129256,-79.869544
421298056001,4,40.134164,-79.857700
421298056001,4,40.133978,-79.858331
421298056001,4,40.133209,-79.862108
421298056001,4,40.133030,-79.858817
421298056001,4,40.132930,-79.857817
421298056001,4,40.132505,-79.868145
421298056001,4,40.132106,-79.866951
421298056001,4,40.131006,-79.858446
421298056001,4,40.129757,-79.866628
421298056001,4,40.129727,-79.861375
421298056001,4,40.129679,-79.865552
421298056001,4,40.129206,-79.863191
421298056001,4,40.128509,-79.868091
421298056001,3,40.133540,-79.865451
421298056001,3,40.131255,-79.869563
421298056001,3,40.130580,-79.869207
421298056001,3,40.129325,-79.871617
421298056001,3,40.128827,-79.862111
421298056001,3,40.128712,-79.866074
421298056001,3,40.128131,-79.865426
421298056001,2,40.135531,-79.858453
421298056001,2,40.134058,-79.859360
421298056001,2,40.133851,-79.861426
421298056001,2,40.133492,-79.861191
421298056001,2,40.132290,-79.863760
421298056001,2,40.132013,-79.864656
421298056001,2,40.131921,-79.869906
421298056001,2,40.129219,-79.873308
421298056001,2,40.128362,-79.859054
421298056001,1,40.131172,-79.862083
421298056001,1,40.129465,-79.867533
421298056001,1,40.128925,-79.864105
421298058001,155,40.151588,-79.857291
421298058001,152,40.176192,-79.825750
421298058001,139,40.154533,-79.865171
421298058001,94,40.154704,-79.836371
421298058001,93,40.199904,-79.848196
421298058001,90,40.158429,-79.848505
421298058001,87,40.180137,-79.824960
421298058001,75,40.189377,-79.834372
421298058001,71,40.166633,-79.844546
421298058001,66,40.182758,-79.831592
421298058001,65,40.164995,-79.825554
421298058001,61,40.178526,-79.831757
421298058001,56,40.186990,-79.828975
421298058001,50,40.179458,-79.826785
421298058001,50,40.171521,-79.824100
421298058001,48,40.175485,-79.836972
421298058001,38,40.186593,-79.831623
421298058001,37,40.185551,-79.835781
421298058001,32,40.183449,-79.826714
421298058001,30,40.182474,-79.826307
421298058001,28,40.187994,-79.826640
421298058001,28,40.184026,-79.825736
421298058001,26,40.195016,-79.835622
421298058001,26,40.190524,-79.846537
421298058001,26,40.186390,-79.848198
421298058001,25,40.178536,-79.828322
421298058001,24,40.182948,-79.844808
421298058001,23,40.157051,-79.866069
421298058001,23,40.138191,-79.884662
421298058001,19,40.133059,-79.881041
421298058001,18,40.192436,-79.850726
421298058001,18,40.186026,-79.826748
421298058001,16,40.186580,-79.850162
421298058001,14,40.181539,-79.826827
421298058001,14,40.180033,-79.845680
421298058001,14,40.139489,-79.866675
421298058001,13,40.188670,-79.830183
421298058001,13,40.182112,-79.849314
421298058001,13,40.136768,-79.865939
421298058001,12,40.181728,-79.837762
421298058001,11,40.147008,-79.862367
421298058001,10,40.190119,-79.852157
421298058001,10,40.187256,-79.849469
421298058001,10,40.185913,-79.846880
421298058001,10,40.134727,-79.883473
421298058001,9,40.188431,-79.850429
421298058001,9,40.186369,-79.847548
421298058001,8,40.187824,-79.850667
421298058001,8,40.186154,-79.852193
421298058001,8,40.183337,-79.842106
421298058001,7,40.190080,-79.843759
421298058001,7,40.187571,-79.832236
421298058001,7,40.186048,-79.849457
421298058001,7,40.131647,-79.875130
421298058001,6,40.186663,-79.847179
421298058001,5,40.185544,-79.848754
421298058001,5,40.182716,-79.848950
421298058001,4,40.185452,-79.849223
421298058001,4,40.183774,-79.850047
421298058001,4,40.176732,-79.825311
421298058001,4,40.140678,-79.871797
421298058001,3,40.182618,-79.848473
421298058001,2,40.185871,-79.847359
421298058002,92,40.132501,-79.849069
421298058002,52,40.133933,-79.855412
421298058002,42,40.129539,-79.843879
421298058002,38,40.138875,-79.854952
421298058002,35,40.133042,-79.846856
421298058002,35,40.131042,-79.851853
421298058002,35,40.128980,-79.846503
421298058002,34,40.129383,-79.851315
421298058002,30,40.131154,-79.855781
421298058002,30,40.129284,-79.856759
421298058002,27,40.135542,-79.854726
421298058002,27,40.129861,-79.845506
421298058002,25,40.129179,-79.855615
421298058002,25,40.129107,-79.852669
421298058002,25,40.128903,-79.854718
421298058002,24,40.132849,-79.845471
421298058002,23,40.135957,-79.854410
421298058002,21,40.133451,-79.854488
421298058002,20,40.131074,-79.854825
421298058002,20,40.129585,-79.849887
421298058002,19,40.132733,-79.844961
421298058002,19,40.128421,-79.853698
421298058002,18,40.136623,-79.853002
421298058002,18,40.135178,-79.855166
421298058002,18,40.129249,-79.849020
421298058002,18,40.128666,-79.850927
421298058002,17,40.136509,-79.855987
421298058002,17,40.135957,-79.857066
421298058002,16,40.135283,-79.856657
421298058002,16,40.130076,-79.851945
421298058002,15,40.141757,-79.854563
421298058002,15,40.130164,-79.854383
421298058002,14,40.136351,-79.856425
421298058002,14,40.136327,-79.854103
421298058002,14,40.134275,-79.856039
421298058002,14,40.129140,-79.847912
421298058002,13,40.131125,-79.845166
421298058002,12,40.138000,-79.856713
421298058002,12,40.135697,-79.857907
421298058002,11,40.134568,-79.853777
421298058002,11,40.130429,-79.854718
421298058002,10,40.134945,-79.856449
421298058002,10,40.133226,-79.855693
421298058002,10,40.128247,-79.846318
421298058002,9,40.134605,-79.856253
421298058002,8,40.139419,-79.856545
421298058002,8,40.136210,-79.858194
421298058002,8,40.135021,-79.857542
421298058002,8,40.130967,-79.844672
421298058002,7,40.138421,-79.858869
421298058002,7,40.136682,-79.853787
421298058002,7,40.136442,-79.857371
421298058002,7,40.135235,-79.855648
421298058002,6,40.137529,-79.854804
421298058002,6,40.137168,-79.857960
421298058002,6,40.135619,-79.856851
421298058002,6,40.134676,-79.857361
421298058002,6,40.128365,-79.847686
421298058002,5,40.140145,-79.856500
421298058002,5,40.135359,-79.857722
421298058002,5,40.134330,-79.857175
421298058002,3,40.129513,-79.844660
421298058002,2,40.128451,-79.845218
421298058002,1,40.137046,-79.855583
421298058002,1,40.133992,-79.856990
421298058002,1,40.133668,-79.856800
421298058002,1,40.128464,-79.848844
421298059011,216,40.143259,-79.781706
421298059011,147,40.136980,-79.796920
421298059011,146,40.138779,-79.765398
421298059011,90,40.150746,-79.759539
421298059011,73,40.137221,-79.814621
421298059011,61,40.145344,-79.803804
421298059011,58,40.142569,-79.786654
421298059011,57,40.140173,-79.786890
421298059011,52,40.143900,-79.790883
421298059011,50,40.146994,-79.764526
421298059011,50,40.138851,-79.745981
421298059011,44,40.146380,-79.811395
421298059011,36,40.131127,-79.770044
421298059011,35,40.131218,-79.781971
421298059011,34,40.148908,-79.799195
421298059011,34,40.148484,-79.784267
421298059011,32,40.131702,-79.761097
421298059011,30,40.136260,-79.745937
421298059011,23,40.134723,-79.845681
421298059011,19,40.141868,-79.773842
421298059011,18,40.150520,-79.750295
421298059011,18,40.138047,-79.745428
421298059011,18,40.135777,-79.752113
421298059011,14,40.141352,-79.776295
421298059011,14,40.141157,-79.753693
421298059011,13,40.156437,-79.761131
421298059011,12,40.151456,-79.787301
421298059011,12,40.143438,-79.751418
421298059011,11,40.141118,-79.789595
421298059011,10,40.140745,-79.847369
421298059011,10,40.132183,-79.830549
421298059011,8,40.136995,-79.848763
421298059011,7,40.144315,-79.754871
421298059011,7,40.140031,-79.748838
421298059011,7,40.129968,-79.798298
421298059011,6,40.151796,-79.776345
421298059011,6,40.151710,-79.789565
421298059011,6,40.150712,-79.783655
421298059011,6,40.130494,-79.753365
421298059011,5,40.141832,-79.756088
421298059011,4,40.136640,-79.837366
421298059011,4,40.129664,-79.804867
421298059011,3,40.142910,-79.819249
421298059011,3,40.131172,-79.747338
421298059011,2,40.153780,-79.777362
421298059011,2,40.143694,-79.755846
421298059011,1,40.139315,-79.833443
421298059031,432,40.199402,-79.807004
421298059031,116,40.192929,-79.800097
421298059031,108,40.192377,-79.820104
421298059031,93,40.193072,-79.808920
421298059031,91,40.200650,-79.823237
421298059031,66,40.208583,-79.827519
421298059031,48,40.187083,-79.807301
421298059031,41,40.190954,-79.799010
421298059031,39,40.206456,-79.802194
421298059031,35,40.214331,-79.811399
421298059031,34,40.193123,-79.797765
421298059031,29,40.210202,-79.798041
421298059031,28,40.195779,-79.802320
421298059031,24,40.189752,-79.800517
421298059031,21,40.190176,-79.797521
421298059031,13,40.213052,-79.795746
421298059031,9,40.199154,-79.832192
421298059031,8,40.201634,-79.835729
421298059031,7,40.197504,-79.816589
421298059031,4,40.204656,-79.817680
421298059031,3,40.202639,-79.836668
421298059031,2,40.200783,-79.834966
421298059031,2,40.194637,-79.825271
421298059032,663,40.181745,-79.796048
421298059032,211,40.197578,-79.781063
421298059032,117,40.187048,-79.794429
421298059032,116,40.180069,-79.785306
421298059032,115,40.193881,-79.790140
421298059032,80,40.191857,-79.771924
421298059032,59,40.183351,-79.793480
421298059032,51,40.171777,-79.789811
421298059032,49,40.183732,-79.787869
421298059032,25,40.181460,-79.791557
421298059032,15,40.205792,-79.785821
421298059032,10,40.199936,-79.770875
421298059032,3,40.186995,-79.784555
421298059032,2,40.201253,-79.774138
421298059032,2,40.194482,-79.793493
421298059032,1,40.178701,-79.804046
421298059033,313,40.217283,-79.773828
421298059033,105,40.221477,-79.781964
421298059033,98,40.225958,-79.779816
421298059033,72,40.217914,-79.793229
421298059033,55,40.224213,-79.773793
421298059033,40,40.225000,-79.778134
421298059033,40,40.217153,-79.809448
421298059033,32,40.224456,-79.783493
421298059033,24,40.225673,-79.782940
421298059033,24,40.224809,-79.768701
421298059033,22,40.221703,-79.769095
421298059033,20,40.225867,-79.767917
421298059033,20,40.222355,-79.768675
421298059033,19,40.225258,-79.780841
421298059033,18,40.223677,-79.767876
421298059033,18,40.223211,-79.770834
421298059033,17,40.222838,-79.768363
421298059033,15,40.225497,-79.767178
421298059033,14,40.224643,-79.782236
421298059033,14,40.222914,-79.769804
421298059033,11,40.223885,-79.769223
421298059033,11,40.221158,-79.769461
421298059033,9,40.224907,-79.769985
421298059033,9,40.223496,-79.782860
421298059033,9,40.223168,-79.767856
421298059033,7,40.225466,-79.770987
421298059033,7,40.223073,-79.767119
421298059033,5,40.224892,-79.766828
421298059041,297,40.173375,-79.815198
421298059041,146,40.182530,-79.818285
421298059041,82,40.181438,-79.822123
421298059041,69,40.173655,-79.809060
421298059041,61,40.190078,-79.824243
421298059041,54,40.179465,-79.811307
421298059041,51,40.180378,-79.813348
421298059041,45,40.178593,-79.807759
421298059041,44,40.178038,-79.808749
421298059041,39,40.183551,-79.823144
421298059041,38,40.175408,-79.810096
421298059041,37,40.178262,-79.812180
421298059041,33,40.177684,-79.809637
421298059041,8,40.175662,-79.806699
421298059041,4,40.185047,-79.814905
421298059042,434,40.161119,-79.800944
421298059042,197,40.171326,-79.804328
421298059042,138,40.155520,-79.813003
421298059042,111,40.170610,-79.773571
421298059042,104,40.169625,-79.799070
421298059042,103,40.142039,-79.840326
421298059042,86,40.146761,-79.826607
421298059042,80,40.162658,-79.773830
421298059042,61,40.174283,-79.806291
421298059042,55,40.146580,-79.834787
421298059042,54,40.169239,-79.800290
421298059042,53,40.168668,-79.800583
421298059042,41,40.142713,-79.839025
421298059042,40,40.167351,-79.799037
421298059042,32,40.158694,-79.772695
421298059042,31,40.161007,-79.777319
421298059042,28,40.167904,-79.796380
421298059042,26,40.167972,-79.792855
421298059042,26,40.151855,-79.831363
421298059042,26,40.148874,-79.829771
421298059042,24,40.149131,-79.828776
421298059042,23,40.164763,-79.797121
421298059042,22,40.162487,-79.765847
421298059042,20,40.157511,-79.787962
421298059042,15,40.164751,-79.788165
421298059042,12,40.170623,-79.798317
421298059042,12,40.159996,-79.778938
421298059042,10,40.155320,-79.827587
421298059042,7,40.164803,-79.784369
421298059042,6,40.168867,-79.770740
421298060001,137,40.218742,-79.762655
421298060001,106,40.213355,-79.762418
421298060001,67,40.211698,-79.765343
421298060001,55,40.212534,-79.765445
421298060001,47,40.215928,-79.765044
421298060001,46,40.208864,-79.763375
421298060001,39,40.214441,-79.763397
421298060001,37,40.210609,-79.766820
421298060001,33,40.216681,-79.768673
421298060001,30,40.216884,-79.762351
421298060001,27,40.214775,-79.764557
421298060001,25,40.217864,-79.763979
421298060001,25,40.217221,-79.760972
421298060001,24,40.217298,-79.763510
421298060001,23,40.214316,-79.762773
421298060001,22,40.217890,-79.761742
421298060001,21,40.212758,-79.765989
421298060001,19,40.216813,-79.764310
421298060001,18,40.217190,-79.762896
421298060001,16,40.214200,-79.768456
421298060001,15,40.216734,-79.761767
421298060001,14,40.213216,-79.769997
421298060001,12,40.215838,-79.763966
421298060001,12,40.207962,-79.763020
421298060001,11,40.215622,-79.762746
421298060001,10,40.215565,-79.762159
421298060001,10,40.214601,-79.763981
421298060001,9,40.210839,-79.767374
421298060001,6,40.215958,-79.764573
421298060001,6,40.213781,-79.771088
421298060001,3,40.222555,-79.762549
421298060001,2,40.217697,-79.767493
421298060001,2,40.215730,-79.763351
421298060002,105,40.205663,-79.780172
421298060002,101,40.209349,-79.775270
421298060002,84,40.206276,-79.769269
421298060002,83,40.205379,-79.773814
421298060002,73,40.207526,-79.764027
421298060002,56,40.203193,-79.765049
421298060002,55,40.211808,-79.777815
421298060002,53,40.203198,-79.761406
421298060002,49,40.211007,-79.773070
421298060002,42,40.204891,-79.763513
421298060002,40,40.210431,-79.778823
421298060002,39,40.202987,-79.762556
421298060002,37,40.212692,-79.776623
421298060002,34,40.207856,-79.764987
421298060002,32,40.205949,-79.766099
421298060002,30,40.210030,-79.772925
421298060002,27,40.208571,-79.766230
421298060002,27,40.205509,-79.767735
421298060002,27,40.205074,-79.764538
421298060002,27,40.205015,-79.762609
421298060002,26,40.206041,-79.776998
421298060002,26,40.204166,-79.767181
421298060002,25,40.203315,-79.767960
421298060002,24,40.209557,-79.768352
421298060002,23,40.208275,-79.765738
421298060002,22,40.211860,-79.775696
421298060002,22,40.211825,-79.780624
421298060002,22,40.209310,-79.767823
421298060002,20,40.211496,-79.774412
421298060002,20,40.210376,-79.776761
421298060002,20,40.205186,-79.767163
421298060002,19,40.211074,-79.776099
421298060002,18,40.209474,-79.778297
421298060002,18,40.208699,-79.767571
421298060002,17,40.207575,-79.768681
421298060002,17,40.205701,-79.765575
421298060002,16,40.210367,-79.775722
421298060002,16,40.210026,-79.780806
421298060002,16,40.207043,-79.765968
421298060002,15,40.207364,-79.767165
421298060002,15,40.204287,-79.764248
421298060002,14,40.205960,-79.764637
421298060002,13,40.208822,-79.766756
421298060002,13,40.206799,-79.765435
421298060002,13,40.203904,-79.768517
421298060002,12,40.206760,-79.768359
421298060002,12,40.206544,-79.764919
421298060002,11,40.207610,-79.767697
421298060002,11,40.207119,-79.766634
421298060002,11,40.206513,-79.767828
421298060002,11,40.205503,-79.768764
421298060002,11,40.204256,-79.766472
421298060002,11,40.202978,-79.766669
421298060002,10,40.210819,-79.774714
421298060002,10,40.209392,-79.767040
421298060002,10,40.204918,-79.768373
421298060002,9,40.208958,-79.779140
421298060002,9,40.208315,-79.776446
421298060002,9,40.202932,-79.767138
421298060002,9,40.199717,-79.768784
421298060002,8,40.211128,-79.779370
421298060002,8,40.210877,-79.780880
421298060002,8,40.206779,-79.763295
421298060002,8,40.206193,-79.766631
421298060002,8,40.201356,-79.765417
421298060002,7,40.212707,-79.779983
421298060002,7,40.212214,-79.780473
421298060002,7,40.209716,-79.779420
421298060002,6,40.211904,-79.779057
421298060002,6,40.208504,-79.779219
421298060002,6,40.206266,-79.767297
421298060002,5,40.209118,-79.777267
421298060002,3,40.211516,-79.779207
421298060002,2,40.211561,-79.772388
421298061001,223,40.187654,-79.655809
421298061001,154,40.189727,-79.677483
421298061001,131,40.214407,-79.688503
421298061001,98,40.217791,-79.683687
421298061001,90,40.211721,-79.676820
421298061001,84,40.193666,-79.693866
421298061001,83,40.199649,-79.660759
421298061001,73,40.201555,-79.642634
421298061001,57,40.198145,-79.710876
421298061001,48,40.209024,-79.700317
421298061001,47,40.208689,-79.685124
421298061001,45,40.189114,-79.634375
421298061001,44,40.183723,-79.641912
421298061001,41,40.197885,-79.723051
421298061001,38,40.219961,-79.685650
421298061001,36,40.211256,-79.712055
421298061001,34,40.214983,-79.703171
421298061001,34,40.214912,-79.684795
421298061001,34,40.205898,-79.665173
421298061001,32,40.205699,-79.699001
421298061001,31,40.204715,-79.673379
421298061001,29,40.218009,-79.682081
421298061001,26,40.215787,-79.682709
421298061001,24,40.216007,-79.681837
421298061001,23,40.197361,-79.692372
421298061001,22,40.213490,-79.683059
421298061001,22,40.202260,-79.689383
421298061001,22,40.196970,-79.696582
421298061001,21,40.218287,-79.685167
421298061001,20,40.219192,-79.685384
421298061001,19,40.195610,-79.688248
421298061001,18,40.196688,-79.697738
421298061001,18,40.192632,-79.701988
421298061001,17,40.221208,-79.685403
421298061001,17,40.201425,-79.694477
421298061001,17,40.195838,-79.695396
421298061001,16,40.198835,-79.698396
421298061001,16,40.197157,-79.694450
421298061001,16,40.197067,-79.695490
421298061001,16,40.195749,-79.696495
421298061001,14,40.203900,-79.681685
421298061001,14,40.197248,-79.693411
421298061001,13,40.197431,-79.691597
421298061001,12,40.219416,-79.682510
421298061001,12,40.212712,-79.681950
421298061001,11,40.205476,-79.706855
421298061001,10,40.188162,-79.695965
421298061001,8,40.211460,-79.681119
421298061001,7,40.219921,-79.686924
421298061001,7,40.212037,-79.684244
421298061001,7,40.204352,-79.684317
421298061001,6,40.218907,-79.684552
421298061001,6,40.206481,-79.714071
421298061001,6,40.201211,-79.679751
421298061001,4,40.218735,-79.691313
421298061001,4,40.200561,-79.700060
421298061001,3,40.217976,-79.681186
421298061001,2,40.204480,-79.680398
421298061001,2,40.200207,-79.685645
421298061001,1,40.207544,-79.661488
421298061002,196,40.225233,-79.748806
421298061002,195,40.203848,-79.735869
421298061002,110,40.212169,-79.755769
421298061002,102,40.197413,-79.750246
421298061002,95,40.214744,-79.747376
421298061002,90,40.169637,-79.750114
421298061002,86,40.221546,-79.757589
421298061002,48,40.239459,-79.763317
421298061002,47,40.179846,-79.762358
421298061002,41,40.219360,-79.761449
421298061002,41,40.178534,-79.735979
421298061002,39,40.185547,-79.743971
421298061002,31,40.173104,-79.735337
421298061002,26,40.206327,-79.758349
421298061002,25,40.192976,-79.730882
421298061002,23,40.161190,-79.738606
421298061002,21,40.193317,-79.733685
421298061002,21,40.159189,-79.743112
421298061002,18,40.165685,-79.734233
421298061002,17,40.183148,-79.771872
421298061002,15,40.169717,-79.738961
421298061002,14,40.201553,-79.767641
421298061002,12,40.168576,-79.756566
421298061002,12,40.160894,-79.751557
421298061002,10,40.204718,-79.758669
421298061002,7,40.165090,-79.758412
421298061002,4,40.159850,-79.755361
421298061002,3,40.163719,-79.759196
421298062001,96,40.149210,-79.725431
421298062001,95,40.136048,-79.732527
421298062001,73,40.152515,-79.743121
421298062001,68,40.163518,-79.703179
421298062001,61,40.151237,-79.707539
421298062001,56,40.176427,-79.677080
421298062001,54,40.158772,-79.715849
421298062001,50,40.164669,-79.724136
421298062001,47,40.167355,-79.690230
421298062001,47,40.147828,-79.741271
421298062001,43,40.177869,-79.698883
421298062001,39,40.184023,-79.720006
421298062001,37,40.151980,-79.739608
421298062001,31,40.143037,-79.725442
421298062001,29,40.155091,-79.741099
421298062001,29,40.128822,-79.741818
421298062001,27,40.154528,-79.743315
421298062001,26,40.173450,-79.684307
421298062001,24,40.144784,-79.711303
421298062001,22,40.154129,-79.741902
421298062001,22,40.153808,-79.741667
421298062001,20,40.153985,-79.738441
421298062001,18,40.154497,-79.742156
421298062001,18,40.152991,-79.739914
