stop_id,stop_name,muni,hood,lat,lon,status,metres_to_nearest_proposed_stop,weekday_boardings,saturday_boardings,sunday_boardings,current_routes,boardings_source
18377,FIFTH AVE AT FRANKSTOWN AVE,"Pittsburgh city (Allegheny, PA)",Homewood West,40.458552,-79.908061,kept,0,0.29,0.0,0.0,P10,id
1847,CALIFORNIA AVE OPP WINHURST ST,"Pittsburgh city (Allegheny, PA)",Brighton Heights,40.487207,-80.045062,kept,0,0.29,0.4,0.4,13,id
18593,MT CARMEL RD AT VERONA RD,"Penn Hills township (Allegheny, PA)",,40.465749,-79.865584,kept,0,0.29,0.2,0.0,79;P17,id
18662,BOWER HILL RD OPP HILLAIRE DR,"Mount Lebanon township (Allegheny, PA)",,40.375006,-80.071841,kept,0,0.29,0.4,0.2,41,id
1869,SHADELAND AVE OPP CASEMENT ST,"Pittsburgh city (Allegheny, PA)",Marshall-Shadeland,40.470518,-80.030494,kept,0,0.29,0.0,1.6,17,id
19276,MCFARLAND RD AT DORMONT PARK,"Dormont borough (Allegheny, PA)",,40.395485,-80.046432,kept,0,0.29,0.0,0.0,36,id
19731,KANE BLVD AT OUR LADY OF GRACE CHURCH,"Scott township (Allegheny, PA)",,40.374043,-80.085023,kept,0,0.29,0.0,0.0,41,id
19786,FRANKSTOWN RD AT FRANKSTOWN GARDENS,"Penn Hills township (Allegheny, PA)",,40.463546,-79.851204,kept,0,0.29,0.0,0.0,77,id
19901,WINTERBURN AVE AT DENMARSH ST,"Pittsburgh city (Allegheny, PA)",Greenfield,40.425534,-79.939831,kept,0,0.29,0.4,0.0,58,id
20020,OPP ALPINE VILLAGE PARK AND RI,"Monroeville municipality (Allegheny, PA)",,40.429049,-79.719444,kept,0,0.29,0.0,0.0,P12,id
20176,JOHNSTON AVE OPP NAOMI DR,"Pittsburgh city (Allegheny, PA)",Glen Hazel,40.408398,-79.925736,kept,0,0.29,0.0,0.0,57,id
20203,VIRGINIA AVE AT MERRIMAC ST,"Pittsburgh city (Allegheny, PA)",Mount Washington,40.431719,-80.013531,kept,0,0.29,0.2,0.0,40,id
20240,WORTHINGTON AVE AT 10TH ST FS,"Clairton city (Allegheny, PA)",,40.291971,-79.893589,kept,0,0.29,0.0,2.8,Y46,id
20309,WALNUT ST AT 14TH AVE,"McKeesport city (Allegheny, PA)",,40.341202,-79.860858,kept_nearby,10,0.29,0.2,0.4,60,id
2046,SEAVEY RD AT PARKER ST,"Shaler township (Allegheny, PA)",,40.493971,-79.963524,kept,0,0.29,0.0,0.0,2,id
20565,EAST PITTSBURGH-MCKEESPORT BLV AT BROWN PL,"North Versailles township (Allegheny, PA)",,40.375122,-79.827362,kept,0,0.29,0.0,0.2,55,id
20625,STATE ST AT SHAW AVE,"Clairton city (Allegheny, PA)",,40.294733,-79.874654,kept,0,0.29,0.0,0.0,55,id
20867,HAZELWOOD AVE AT WINTERBURN AVE,"Pittsburgh city (Allegheny, PA)",Hazelwood,40.415669,-79.939018,kept,0,0.29,0.0,0.2,93,id
21058,AIRBRAKE AVE OPP 1ST ST,"Wilmerding borough (Allegheny, PA)",,40.397889,-79.813004,kept,0,0.29,0.0,0.2,69;P69,former_id
21074,STEUBEN ST AT CUMBERLAND ST FS,"Pittsburgh city (Allegheny, PA)",Crafton Heights,40.44209,-80.060626,kept,0,0.29,0.4,0.0,29,id
21083,STEUBEN ST OPP MCCORMICK AVE,"Crafton borough (Allegheny, PA)",,40.439843,-80.077676,kept,0,0.29,0.8,0.2,29,former_id
21340,W 7TH AVE AT GRANTHAM ST,"Tarentum borough (Allegheny, PA)",,40.598041,-79.764744,kept,0,0.29,0.4,0.4,1;P10,former_id
21383,FERGUSON RD AT DUNCAN AVE NS,"McCandless township (Allegheny, PA)",,40.565775,-79.998152,loses_all_service,1496,0.29,0.4,0.0,2;P13,former_id
21545,CUSTER AVE AT ST WENDELIN CHURCH,"Pittsburgh city (Allegheny, PA)",Carrick,40.393345,-79.974345,loses_all_service,920,0.29,0.0,0.0,44,id
21564,CLOVERFIELD DR AT EDWARD DR,"Baldwin borough (Allegheny, PA)",,40.394864,-79.96638,loses_all_service,1457,0.29,0.0,0.0,44,id
21569,CUSTER AVE OPP SPENCER AVE,"Pittsburgh city (Allegheny, PA)",Carrick,40.393085,-79.976218,loses_all_service,833,0.29,0.0,0.0,44,id
21570,SPENCER AVE AT MAKARY WAY,"Pittsburgh city (Allegheny, PA)",Carrick,40.391876,-79.976398,loses_all_service,706,0.29,0.0,0.0,44,id
21574,CHURCHVIEW AVE AT WAIDLER AVE FS,"Brentwood borough (Allegheny, PA)",,40.38489,-79.973664,loses_all_service,340,0.29,0.0,0.0,44,id
21966,STANTON AVE AT BUTLER ST,"Pittsburgh city (Allegheny, PA)",Upper Lawrenceville,40.478275,-79.955448,kept,0,0.29,0.2,0.0,87,former_id
22303,BROWNSVILLE RD AT THURNER DR,"Whitehall borough (Allegheny, PA)",,40.352195,-79.988947,kept,0,0.29,0.0,0.0,Y47,id
22641,MOREWOOD AVE AT FORBES AVE FS,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.292385,-79.890209,kept,0,0.29,0.0,0.6,Y46,id
22747,BIGGS AVE AT GLENROSE ST,"Pittsburgh city (Allegheny, PA)",Fineview,40.437071,-79.965827,loses_all_service,153,0.29,0.2,0.4,54;61A;61B;61C;61D;71A;71B;71C;71D;75;81;83,id
22856,CHERRINGTON PKWY OPP #1200 (SERVICELINK),"Moon township (Allegheny, PA)",,40.490269,-80.197411,kept,0,0.29,0.0,0.0,G3,former_id
243,MCKNIGHT RD AT HOUSTON RD FS,"Ross township (Allegheny, PA)",,40.526808,-80.005724,kept,0,0.29,1.2,0.2,12;2;O12,id
2698,IVORY AVE AT EVERGREEN RD,"Pittsburgh city (Allegheny, PA)",Summer Hill,40.496066,-80.008083,loses_all_service,377,0.29,0.0,1.4,4;O5,id
2760,LOWRIE ST OPP CLAIM ST,"Pittsburgh city (Allegheny, PA)",Troy Hill,40.463119,-79.982999,kept,0,0.29,0.0,0.0,4,id
2767,MT TROY RD AT BECKERT ST,"Reserve township (Allegheny, PA)",,40.470198,-79.982134,loses_all_service,301,0.29,0.6,0.0,4,id
2847,RHINE ST OPP STEINE ST,"Pittsburgh city (Allegheny, PA)",Spring Hill-City View,40.465241,-79.992032,kept,0,0.29,0.2,0.0,6,id
2852,MATHIAS ST AT SOUTH SIDE AVE,"Pittsburgh city (Allegheny, PA)",Spring Hill-City View,40.470017,-79.995329,kept,0,0.29,0.2,0.4,6,id
2870,SPRING GARDEN AVE AT GIDDY WAY,"Pittsburgh city (Allegheny, PA)",Spring Garden,40.474632,-79.989122,loses_all_service,735,0.29,0.0,0.0,7,id
2876,SPRING GARDEN AVE AT LAGER ST,"Pittsburgh city (Allegheny, PA)",Spring Garden,40.464188,-79.985947,kept,0,0.29,0.0,0.0,7,id
2882,SPRING GARDEN AVE OPP CONSTANCE ST,"Pittsburgh city (Allegheny, PA)",East Allegheny,40.458007,-79.994643,kept,0,0.29,0.0,0.0,7,id
3430,CORAOPOLIS RD AT #28,"Kennedy township (Allegheny, PA)",,40.484056,-80.106992,loses_all_service,1188,0.29,0.4,0.0,20,id
3901,CAROTHERS AVE OPP CREEK,"Scott township (Allegheny, PA)",,40.401629,-80.088441,loses_all_service,453,0.29,0.0,0.0,G31,id
3904,CAROTHERS AVE AT FINLEY AVE FS,"Scott township (Allegheny, PA)",,40.396567,-80.088052,loses_all_service,152,0.29,0.0,0.0,G31,id
392,PRESIDENTIAL DR OPP MADISON (LEASE OFFICE),"McCandless township (Allegheny, PA)",,40.583465,-79.998856,loses_all_service,1773,0.29,0.0,0.0,O5,id
409,PEEBLES RD AT DUNCAN AVE FS,"McCandless township (Allegheny, PA)",,40.5671,-80.007243,loses_all_service,786,0.29,0.0,0.0,2;O5;P13,id
4668,BEVERLY RD AT W MARLIN DR,"Mount Lebanon township (Allegheny, PA)",,40.387849,-80.05211,kept,0,0.29,0.0,0.0,36,id
4861,JOSEPHINE ST OPP #3033,"Pittsburgh city (Allegheny, PA)",South Side Slopes,40.421863,-79.965044,kept,0,0.29,0.2,0.0,48,id
6187,BROOKLINE BLVD OPP #1572,"Pittsburgh city (Allegheny, PA)",Brookline,40.391224,-80.003094,kept,0,0.29,0.0,0.0,39,id
6251,BOWER HILL RD AT #802,"Bridgeville borough (Allegheny, PA)",,40.359865,-80.101768,loses_all_service,775,0.29,0.2,0.2,41,id
6408,WEST LIBERTY AVE AT #2666,"Pittsburgh city (Allegheny, PA)",Beechview,40.397784,-80.027957,kept,0,0.29,0.8,0.2,41,id
6409,WEST LIBERTY AVE AT LASALLE AVE,"Dormont borough (Allegheny, PA)",,40.396705,-80.031013,kept,0,0.29,0.0,0.0,41,id
6416,BOWER HILL RD AT SEGAR RD,"Mount Lebanon township (Allegheny, PA)",,40.378362,-80.064644,kept,0,0.29,0.0,0.0,41,id
6423,BOWER HILL RD OPP KELSO RD,"Mount Lebanon township (Allegheny, PA)",,40.372076,-80.077913,kept,0,0.29,0.0,0.0,41,id
6745,SOUTHERN AVE AT #221,"Pittsburgh city (Allegheny, PA)",Mount Washington,40.423755,-80.01104,kept,0,0.29,0.0,0.0,40,id
6761,VIRGINIA AVE AT LABELLE ST,"Pittsburgh city (Allegheny, PA)",Mount Washington,40.432161,-80.016383,kept,0,0.29,0.0,0.0,40,id
6862,PROVOST RD OPP FRANK ST,"Whitehall borough (Allegheny, PA)",,40.368388,-79.994191,loses_all_service,360,0.29,0.0,0.0,Y47,id
7504,PENN CENTER BLVD AT PENN TOWERS (LOWER),"Wilkins township (Allegheny, PA)",,40.424599,-79.814003,kept,0,0.29,0.2,0.2,67,id
7728,LAKETON RD AT CHURCHILL AVE,"Penn Hills township (Allegheny, PA)",,40.457677,-79.850241,kept,0,0.29,0.0,0.0,P78,id
7756,BROADWAY BLVD AT MAWCO DR,"Monroeville municipality (Allegheny, PA)",,40.398426,-79.788831,kept,0,0.29,0.0,0.0,69;P69,id
7820,ELECTRIC AVE AT GREEK CATHOLIC CHURCH,"North Braddock borough (Allegheny, PA)",,40.402862,-79.837488,kept,0,0.29,0.6,0.0,69;P69,id
8074,JAMES ST AT QUEEN DR,"Monroeville municipality (Allegheny, PA)",,40.421864,-79.803116,kept,0,0.29,0.8,0.0,P68,id
8128,JAMES ST AT TURTLE CREEK-MONROEVILLE RD,"Monroeville municipality (Allegheny, PA)",,40.424469,-79.790625,kept,0,0.29,0.2,0.0,P68,id
8219,NEGLEY AVE AT HAMPTON ST,"Pittsburgh city (Allegheny, PA)",Highland Park,40.475307,-79.924549,kept,0,0.29,0.4,0.2,71A,id
8339,WOOD ST AT SUSQUEHANNA ST FS,"Wilkinsburg borough (Allegheny, PA)",,40.448033,-79.88385,kept,0,0.29,0.2,0.0,71D;86,id
8340,WOOD ST AT HOLMES ST,"Wilkinsburg borough (Allegheny, PA)",,40.447309,-79.883679,kept,0,0.29,0.4,0.2,71D;86,id
8515,WINTERBURN AVE AT MINNESOTA ST,"Pittsburgh city (Allegheny, PA)",Greenfield,40.425188,-79.939754,kept,0,0.29,0.0,0.0,58,id
8591,BIGELOW BLVD OPP HARDING WAY,"Pittsburgh city (Allegheny, PA)",Polish Hill,40.456624,-79.963534,kept_nearby,113,0.29,0.2,0.0,77,id
8799,LINCOLN AVE AT ATWELL ST,"Pittsburgh city (Allegheny, PA)",Homewood West,40.463126,-79.904532,kept,0,0.29,0.6,0.0,82;P17,id
8811,LINCOLN AVE AT CAMPANIA ST,"Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,40.472249,-79.890909,kept,0,0.29,0.0,0.0,82;P17,id
913,CONNIE DR AT #110,"Ross township (Allegheny, PA)",,40.500124,-80.028087,loses_all_service,446,0.29,0.0,0.0,17,id
9561,PROSPECT RD AT E WILLOCK RD,"Whitehall borough (Allegheny, PA)",,40.363332,-79.968349,kept,0,0.29,0.4,0.8,Y49,id
10160,MIFFLIN RD AT #669,"Pittsburgh city (Allegheny, PA)",Hays,40.381897,-79.928452,kept,0,0.24,0.2,0.0,56,id
10251,WALNUT ST OPP GRANT ST,"Versailles borough (Allegheny, PA)",,40.319932,-79.835255,kept_nearby,9,0.24,0.0,0.0,60,id
10380,WALNUT ST OPP 33RD AVE,"McKeesport city (Allegheny, PA)",,40.329979,-79.842189,kept,0,0.24,0.0,0.0,60,id
1078,REMINGTON DR AT PEEBLES RD,"McCandless township (Allegheny, PA)",,40.561295,-80.012953,loses_all_service,687,0.24,0.0,0.0,O5,id
11752,GREENSPRINGS AVE OPP EASTMAN ST,"West Mifflin borough (Allegheny, PA)",,40.383543,-79.878252,kept,0,0.24,0.0,0.0,52L,id
11770,MELLON ST OPP VERMONT AVE,"West Mifflin borough (Allegheny, PA)",,40.363929,-79.859021,kept,0,0.24,0.0,0.0,52L;59,id
12103,IRVINE ST OPP MOBILE ST,"Pittsburgh city (Allegheny, PA)",Hazelwood,40.416081,-79.946823,kept,0,0.24,0.2,0.2,56,id
12134,GREENFIELD AVE AT BLANTON ST STEPS,"Pittsburgh city (Allegheny, PA)",Greenfield,40.424531,-79.937743,kept,0,0.24,0.2,0.0,58,id
12596,FREEPORT RD OPP S OAK HILL RD,"O'Hara township (Allegheny, PA)",,40.488762,-79.877214,kept,0,0.24,0.2,0.0,1,id
12608,FREEPORT RD AT BOYD AVE,"O'Hara township (Allegheny, PA)",,40.498556,-79.853972,kept,0,0.24,0.0,0.0,1,id
12613,FREEPORT RD AT #2238,"Harmar township (Allegheny, PA)",,40.527344,-79.850562,kept,0,0.24,0.8,0.4,1,id
14186,UNIVERSAL RD AT JOSLYN DR,"Penn Hills township (Allegheny, PA)",,40.463295,-79.802536,kept,0,0.24,0.0,0.0,P16,id
14401,FRANKSTOWN RD OPP FRANKSTOWN GARDENS,"Penn Hills township (Allegheny, PA)",,40.463667,-79.851234,kept,0,0.24,0.0,0.0,77,id
14514,FRANKSTOWN RD OPP VANCE ST,"Penn Hills township (Allegheny, PA)",,40.463322,-79.839954,loses_all_service,153,0.24,0.0,0.0,77,id
1460,BEAVER ST AT GRIMES ST,"Sewickley borough (Allegheny, PA)",,40.542339,-80.183232,kept,0,0.24,0.0,0.0,14,id
15109,BEULAH RD AT MCCRADY RD,"Churchill borough (Allegheny, PA)",,40.446755,-79.84848,kept,0,0.24,0.0,0.0,P16,former_id
18257,RIVER AVE AT UNDERPASS,"McKees Rocks borough (Allegheny, PA)",,40.470435,-80.054089,kept_nearby,45,0.24,0.6,0.0,22,id
18395,JAMES ST AT HARPER DR,"Turtle Creek borough (Allegheny, PA)",,40.416306,-79.81482,kept,0,0.24,0.2,0.0,P68,id
18485,MIFFLIN RD OPP LEBANON RD FS,"Pittsburgh city (Allegheny, PA)",New Homestead,40.379633,-79.92543,kept,0,0.24,0.0,0.0,56,id
18646,VANADIUM RD AT BOWER HILL RD FS,"Scott township (Allegheny, PA)",,40.368861,-80.084835,loses_all_service,377,0.24,0.0,0.0,41,id
18664,KANE BLVD AT PROVIDENCE POINT BLVD,"Scott township (Allegheny, PA)",,40.37523,-80.0876,kept,0,0.24,0.4,0.0,41,id
18797,GRAND AVE AT NEVILLE RD FS,"Neville township (Allegheny, PA)",,40.502479,-80.101867,kept,0,0.24,0.0,0.4,21,id
18847,BROWNSVILLE RD AT HOLLOW HAVEN DR FS,"Baldwin borough (Allegheny, PA)",,40.343505,-79.985241,kept,0,0.24,0.4,0.0,Y47,id
19180,CLEVER RD AT PITCHFORK LN,"Kennedy township (Allegheny, PA)",,40.465137,-80.109118,kept,0,0.24,0.4,0.0,24,id
19263,CAROTHERS AVE AT WASHINGTON AVE FS,"Scott township (Allegheny, PA)",,40.396069,-80.086946,kept_nearby,49,0.24,0.0,0.0,G31,id
19495,BRYN MAWR RD OPP ANDOVER TERR,"Pittsburgh city (Allegheny, PA)",Upper Hill,40.450253,-79.957085,kept,0,0.24,0.0,0.2,83,id
19550,BRERETON ST OPP 28TH ST FS,"Pittsburgh city (Allegheny, PA)",Polish Hill,40.455842,-79.972478,kept,0,0.24,1.4,0.0,54,id
19583,COCHRAN RD AT PARKER DR,"Mount Lebanon township (Allegheny, PA)",,40.388419,-80.056916,loses_all_service,232,0.24,0.0,0.0,38,id
19774,UNITY TRESTLE RD AT FRANCIS RD,"Plum borough (Allegheny, PA)",,40.483598,-79.765745,loses_all_service,1786,0.24,0.0,0.0,77;P16,id
19859,LEECHBURG RD OPP BARCKHOFF ST,"Penn Hills township (Allegheny, PA)",,40.493736,-79.789161,loses_all_service,1290,0.24,0.0,0.0,77;P16,id
20029,UNIVERSAL RD AT POPLAR RIDGE RD,"Penn Hills township (Allegheny, PA)",,40.463604,-79.816689,kept,0,0.24,0.0,0.0,P16,id
20305,UPLAND ST AT #7310,"Pittsburgh city (Allegheny, PA)",Homewood North,40.461252,-79.891687,kept,0,0.24,0.0,0.0,74,id
20479,CALIFORNIA AVE AT AVALON LOOP,"Avalon borough (Allegheny, PA)",,40.50353,-80.074189,kept,0,0.24,0.2,0.0,16;19L,id
20524,LEWIS RUN RD AT ANNHURST APTS,"Jefferson Hills borough (Allegheny, PA)",,40.326845,-79.938869,kept,0,0.24,0.0,0.0,55,id
20627,LEWIS RUN RD AT HWY 885 FS,"West Mifflin borough (Allegheny, PA)",,40.332322,-79.934403,kept,0,0.24,0.2,0.2,55,id
20637,LEWIS RUN RD OPP ANNHURST APTS,"Pleasant Hills borough (Allegheny, PA)",,40.326798,-79.938967,kept,0,0.24,0.0,0.0,55,id
20717,MURRAY AVE AT WILKINS AVE FS,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.443606,-79.923839,kept_nearby,43,0.24,0.0,0.0,74,id
20729,MONONGAHELA AVE OPP ARCH ST,"Glassport borough (Allegheny, PA)",,40.337942,-79.889419,kept,0,0.24,0.0,0.6,55,id
20879,HAZELWOOD AVE OPP EMAHLEA ST,"Pittsburgh city (Allegheny, PA)",Hazelwood,40.417938,-79.936661,kept,0,0.24,0.0,0.0,93,id
21048,BROADWAY BLVD AT QUARRY RD,"Monroeville municipality (Allegheny, PA)",,40.396518,-79.7937,kept,0,0.24,0.2,0.2,69;P69,former_id
21120,BRERETON ST AT 30TH ST,"Pittsburgh city (Allegheny, PA)",Polish Hill,40.456575,-79.969999,kept,0,0.24,0.8,0.2,54,id
21225,OLD ELIZABETH RD AT WOODHILL RD,"West Mifflin borough (Allegheny, PA)",,40.347675,-79.933602,kept,0,0.24,0.0,0.4,53;53L;55,id
21533,CHURCHVIEW AVE OPP JOHN ROMANUS DR,"Baldwin borough (Allegheny, PA)",,40.383515,-79.955537,loses_all_service,1751,0.24,0.0,0.0,44,id
21536,CHURCHVIEW AVE AT GLASS RUN RD FS,"Baldwin borough (Allegheny, PA)",,40.385857,-79.967832,loses_all_service,829,0.24,0.0,0.0,44,id
21563,CLOVERFIELD DR AT SANDRA DR,"Baldwin borough (Allegheny, PA)",,40.397482,-79.966032,loses_all_service,1596,0.24,0.0,0.0,44,id
22262,ELECTRIC AVE AT #1208,"North Braddock borough (Allegheny, PA)",,40.407166,-79.841556,kept,0,0.24,0.0,0.0,69;P69,id
22706,GREENTREE RD AT RIDGEMONT DR,"Pittsburgh city (Allegheny, PA)",Westwood,40.405622,-79.863596,kept,0,0.24,0.0,0.0,61A;61B,id
2366,4TH AVE OPP KENDALL ST,"Coraopolis borough (Allegheny, PA)",,40.519985,-80.16779,kept,0,0.24,0.8,0.6,21,id
2372,HWY RT 51 AT VALLEY AMBULANCE,"Moon township (Allegheny, PA)",,40.527478,-80.185032,kept,0,0.24,0.0,0.2,21,id
2428,GRANT AVE OPP VILSACK ST,"Etna borough (Allegheny, PA)",,40.505123,-79.949829,kept,0,0.24,0.0,0.0,2;P13,id
2458,MT ROYAL BLVD AT ILLINOIS AVE,"Shaler township (Allegheny, PA)",,40.549207,-79.971804,kept,0,0.24,0.0,0.0,2;P13,id
2670,ARLINGTON AVE AT FREELAND ST,"Pittsburgh city (Allegheny, PA)",Allentown,40.419179,-79.989129,kept,0,0.24,0.0,0.0,48,id
2763,RIALTO ST AT TOURS ST,"Pittsburgh city (Allegheny, PA)",Troy Hill,40.466569,-79.982324,kept_nearby,130,0.24,0.0,0.0,4,id
2843,ITIN ST OPP GOEHRING ST,"Pittsburgh city (Allegheny, PA)",Spring Garden,40.461051,-79.993325,kept,0,0.24,0.0,0.2,6,id
2861,RAMAGE RD OPP CHERRYWOOD DR,"Reserve township (Allegheny, PA)",,40.490693,-79.999871,loses_all_service,901,0.24,0.0,0.0,7,id
3359,MT ROYAL BLVD AT IRENE AVE,"Shaler township (Allegheny, PA)",,40.510693,-79.956893,kept,0,0.24,0.0,0.4,2;P13,id
3502,FOREST GROVE RD AT STARLING DR,"Kennedy township (Allegheny, PA)",,40.47574,-80.098754,loses_all_service,168,0.24,0.2,0.0,20,id
3593,SILVER LANE OPP FALCK RD,"Robinson township (Allegheny, PA)",,40.462846,-80.139556,kept,0,0.24,0.2,0.0,24,id
3649,CHARTIERS AVE EXT AT OWEN ST,"McKees Rocks borough (Allegheny, PA)",,40.466554,-80.077099,loses_all_service,321,0.24,1.4,0.0,20,id
3827,SUMMIT PARK DR AT HOME DR,"North Fayette township (Allegheny, PA)",,40.44989,-80.183092,kept,0,0.24,0.0,0.8,29,id
3898,3RD ST AT MAIN ST FS,"Carnegie borough (Allegheny, PA)",,40.404353,-80.091124,loses_all_service,206,0.24,0.0,0.0,G31,id
3902,CAROTHERS AVE AT HILL ST,"Scott township (Allegheny, PA)",,40.400288,-80.088316,loses_all_service,469,0.24,0.0,0.0,G31,id
4753,BOWER HILL RD OPP CARNEGIE DR FS,"Mount Lebanon township (Allegheny, PA)",,40.383077,-80.056647,kept,0,0.24,0.4,0.0,41,id
5111,STEUBENVILLE PIKE OPP #6181,"Robinson township (Allegheny, PA)",,40.444982,-80.149974,kept,0,0.24,0.0,0.2,24;29,id
5327,E RAILROAD ST AT 3RD ST STEPS,"Heidelberg borough (Allegheny, PA)",,40.390435,-80.088057,kept,0,0.24,0.2,0.2,31;G31,id
5499,WASHINGTON AVE AT PRESTLEY RD,"Bridgeville borough (Allegheny, PA)",,40.362701,-80.110473,kept,0,0.24,0.4,0.4,31;G31,id
5743,GREENTREE RD OPP BANBURY LN,"Green Tree borough (Allegheny, PA)",,40.406612,-80.052778,kept,0,0.24,0.0,0.0,38,id
5796,LINDSAY RD OPP #443,"Scott township (Allegheny, PA)",,40.384201,-80.084457,loses_all_service,211,0.24,0.0,0.0,38,id
5809,LINDSAY RD AT SWALLOW HILL RD,"Scott township (Allegheny, PA)",,40.384605,-80.070679,loses_all_service,775,0.24,0.0,0.6,38,id
5860,GREENTREE RD OPP RYAN DR,"Scott township (Allegheny, PA)",,40.402916,-80.060647,kept,0,0.24,0.0,0.2,38,id
5896,LINDSAY RD AT WYNNECLIFF DR #2,"Scott township (Allegheny, PA)",,40.383789,-80.080301,loses_all_service,438,0.24,0.2,0.0,38,id
6056,BOWER HILL RD AT LIBERTY ST,"Bridgeville borough (Allegheny, PA)",,40.359022,-80.108893,loses_all_service,195,0.24,0.0,0.0,41,id
6434,VANADIUM RD OPP VOLUNTEER FIRE COMPANY,"Scott township (Allegheny, PA)",,40.374261,-80.092323,loses_all_service,361,0.24,0.6,0.0,41,id
6604,CEDAR BLVD OPP BEADLING RD,"Mount Lebanon township (Allegheny, PA)",,40.366356,-80.061272,loses_all_service,1226,0.24,0.2,0.0,36,id
6909,CURRY RD OPP LAUREL DR,"Baldwin borough (Allegheny, PA)",,40.344281,-79.992085,loses_all_service,544,0.24,0.0,0.0,Y45,id
7455,BRINTON AVE AT RAVINE ST,"North Braddock borough (Allegheny, PA)",,40.401645,-79.841309,kept,0,0.24,0.2,0.2,P68,id
7567,BRINTON AVE AT TERRACE ST,"North Braddock borough (Allegheny, PA)",,40.400341,-79.841205,kept,0,0.24,0.0,0.0,P68,id
7730,LAKETON RD AT #3600,"Penn Hills township (Allegheny, PA)",,40.459447,-79.84385,kept,0,0.24,0.0,0.0,P78,id
7903,PENN AVE OPP FINDLEY DR EAST,"Wilkinsburg borough (Allegheny, PA)",,40.444267,-79.863396,kept,0,0.24,0.0,0.2,67;P16;P67,id
8019,BEACON ST OPP #5414,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.433615,-79.932093,kept,0,0.24,0.2,0.0,65;93,id
8061,BRINTON RD AT ARDMORE BLVD,"Wilkinsburg borough (Allegheny, PA)",,40.435371,-79.871658,kept,0,0.24,0.8,0.2,P68,id
8067,MONROEVILLE BLVD AT BOSSES DR,"Monroeville municipality (Allegheny, PA)",,40.428433,-79.787415,kept,0,0.24,0.2,0.2,P68,id
8289,WOOD ST AT WALLACE AVE,"Wilkinsburg borough (Allegheny, PA)",,40.444376,-79.884293,kept_nearby,16,0.24,0.0,0.0,71;P71,id
8370,MURRAY AVE AT WILKINS AVE,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.443864,-79.923811,kept_nearby,30,0.24,0.0,0.0,74,id
8419,WILTSIE ST AT WARDSONS ST,"Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,40.472594,-79.896726,loses_all_service,285,0.24,0.4,0.4,74,id
8809,LINCOLN AVE AT JOSHUA ST,"Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,40.47043,-79.892873,kept,0,0.24,0.0,0.2,82;P17,id
8935,VERONA BLVD AT RUNNETTE ST,"Penn Hills township (Allegheny, PA)",,40.470534,-79.887576,kept,0,0.24,0.0,0.0,79;P17,id
9028,DESOTO ST AT O'HARA ST,"Pittsburgh city (Allegheny, PA)",West Oakland,40.443129,-79.959714,kept,0,0.24,0.0,0.0,81;83,id
9214,ATLANTIC AVE AT ROSETTA ST,"Pittsburgh city (Allegheny, PA)",Garfield,40.467313,-79.937815,kept,0,0.24,0.4,0.2,89,id
969,CATOMA ST AT LANARK ST,"Pittsburgh city (Allegheny, PA)",Fineview,40.460631,-80.004087,kept,0,0.24,0.4,0.2,11,id
973,RISING MAIN AVE AT LANARK ST,"Pittsburgh city (Allegheny, PA)",Fineview,40.463748,-80.005344,kept,0,0.24,0.0,0.2,11,id
1007,CENTER AVE AT COLUMBIA AVE FS,"West View borough (Allegheny, PA)",,40.520193,-80.041974,kept,0,0.19,0.0,0.0,13,id
10267,WALNUT ST AT SUNOCO STATION,"McKeesport city (Allegheny, PA)",,40.336469,-79.852917,kept_nearby,9,0.19,0.0,0.0,60,id
10371,WALNUT ST AT 14TH AVE FS,"McKeesport city (Allegheny, PA)",,40.341186,-79.860977,kept,0,0.19,0.4,0.0,60,id
10383,WALNUT ST OPP EXXON STATION,"McKeesport city (Allegheny, PA)",,40.325772,-79.839474,kept,0,0.19,0.0,0.2,60,id
11003,W 5TH AVE AT RAMP #2,"McKeesport city (Allegheny, PA)",,40.346864,-79.880534,kept,0,0.19,0.2,0.8,55;56;59,id
11017,LEBANON CHURCH RD AT VINDALE DR FS,"West Mifflin borough (Allegheny, PA)",,40.353855,-79.915251,kept,0,0.19,0.0,0.0,53;53L;59,id
11039,MAIN ST AT W EDNA ST,"Munhall borough (Allegheny, PA)",,40.39323,-79.900278,kept,0,0.19,0.2,0.6,53;53L,id
11051,MAIN ST OPP LESLIE ST,"Munhall borough (Allegheny, PA)",,40.379611,-79.907307,kept,0,0.19,0.0,0.0,53;53L,id
11073,GREENFIELD AVE OPP BLANTON ST STEPS FS,"Pittsburgh city (Allegheny, PA)",Greenfield,40.424559,-79.937667,kept,0,0.19,0.0,0.6,58,id
11178,JACKS RUN RD AT RAINBOW SHOPPING CTR ENTRANCE,"White Oak borough (Allegheny, PA)",,40.338172,-79.806766,loses_all_service,1720,0.19,0.0,0.0,P76,id
