geoid,tract_geoid,county,population,lat,lon,race_total,hispanic_or_latino,white_nh,black_nh,native_american_nh,asian_nh,pacific_islander_nh,other_race_nh,two_or_more_nh,age_total,under_18,age_65_plus,income_total,income_under_25k,income_25k_50k,income_50k_75k,income_75k_100k,income_100k_plus,vehicle_total,zero_vehicle_households,one_vehicle_households,disability_total,with_a_disability,language_total,limited_english_households,cur_week_any_minimum,prop_week_any_minimum,lost_week_any_minimum,gained_week_any_minimum,cur_weekdays_any_minimum,prop_weekdays_any_minimum,lost_weekdays_any_minimum,gained_weekdays_any_minimum,cur_weekends_any_minimum,prop_weekends_any_minimum,lost_weekends_any_minimum,gained_weekends_any_minimum,cur_week_any_hourly,prop_week_any_hourly,lost_week_any_hourly,gained_week_any_hourly,cur_weekend_any_hourly,prop_weekend_any_hourly,lost_weekend_any_hourly,gained_weekend_any_hourly,cur_weekday_trips,prop_weekday_trips,cur_saturday_trips,prop_saturday_trips,cur_sunday_trips,prop_sunday_trips,point_cur_week_any_minimum,point_prop_week_any_minimum,point_cur_weekdays_any_minimum,point_prop_weekdays_any_minimum,point_cur_weekends_any_minimum,point_prop_weekends_any_minimum,point_cur_week_any_hourly,point_prop_week_any_hourly,point_cur_weekend_any_hourly,point_prop_weekend_any_hourly,cur_week_any_minimum_150m,prop_week_any_minimum_150m,lost_week_any_minimum_150m,gained_week_any_minimum_150m,cur_weekdays_any_minimum_150m,prop_weekdays_any_minimum_150m,lost_weekdays_any_minimum_150m,gained_weekdays_any_minimum_150m,cur_weekends_any_minimum_150m,prop_weekends_any_minimum_150m,lost_weekends_any_minimum_150m,gained_weekends_any_minimum_150m,cur_week_any_hourly_150m,prop_week_any_hourly_150m,lost_week_any_hourly_150m,gained_week_any_hourly_150m,cur_weekend_any_hourly_150m,prop_weekend_any_hourly_150m,lost_weekend_any_hourly_150m,gained_weekend_any_hourly_150m
421298003001,42129800300,Westmoreland,1207.0,40.578399,-79.759251,1167.0,25.0,853.0,270.0,0.0,0.0,0.0,0.0,19.0,1167.0,320.0,295.0,472.0,98.0,135.0,115.0,2.0,122.0,472.0,33.0,246.0,1197.14,198.21,532.99,2.96,0.0,0.6984,0.0,0.6984,0.0,0.6984,0.0,0.6984,0.0,0.6984,0.0,0.6984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,21.0,0.0,18.2,0,1,0,1,0,1,0,0,0,0,0.0,0.2651,0.0,0.2651,0.0,0.2651,0.0,0.2651,0.0,0.2651,0.0,0.2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298003002,42129800300,Westmoreland,1241.0,40.582766,-79.76339,1261.0,0.0,967.0,272.0,0.0,0.0,0.0,0.0,22.0,1261.0,179.0,192.0,609.0,123.0,98.0,126.0,101.0,161.0,609.0,32.0,253.0,1230.86,203.79,548.01,3.04,0.0,0.7019,0.0,0.7019,0.0,0.7019,0.0,0.7019,0.0,0.7019,0.0,0.7019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,21.1,0.0,18.2,0,1,0,1,0,1,0,0,0,0,0.0,0.1249,0.0,0.1249,0.0,0.1249,0.0,0.1249,0.0,0.1249,0.0,0.1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298004001,42129800400,Westmoreland,1405.0,40.588624,-79.757192,1444.0,40.0,1278.0,105.0,0.0,0.0,0.0,0.0,21.0,1444.0,222.0,360.0,685.0,132.0,247.0,81.0,74.0,151.0,685.0,70.0,306.0,1444.0,220.0,685.0,0.0,0.0,0.7125,0.0,0.7125,0.0,0.7125,0.0,0.7125,0.0,0.7125,0.0,0.7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,21.0,0.0,18.2,0,1,0,1,0,1,0,0,0,0,0.0,0.1046,0.0,0.1046,0.0,0.1046,0.0,0.1046,0.0,0.1046,0.0,0.1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298005001,42129800500,Westmoreland,924.0,40.581306,-79.744386,1118.0,0.0,1070.0,17.0,1.0,10.0,0.0,0.0,20.0,1118.0,183.0,237.0,491.0,53.0,43.0,120.0,67.0,208.0,491.0,0.0,187.0,986.86,109.73,454.56,0.0,0.0,0.0671,0.0,0.0671,0.0,0.0671,0.0,0.0671,0.0,0.0671,0.0,0.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,2.0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298005002,42129800500,Westmoreland,1560.0,40.57584,-79.753969,1535.0,1.0,1495.0,0.0,0.0,0.0,0.0,0.0,39.0,1535.0,293.0,498.0,731.0,68.0,62.0,271.0,90.0,240.0,731.0,20.0,287.0,1666.14,185.27,767.44,0.0,0.0,0.2385,0.0,0.2385,0.0,0.2385,0.0,0.2385,0.0,0.2385,0.0,0.2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,7.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0199,0.0,0.0199,0.0,0.0199,0.0,0.0199,0.0,0.0199,0.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298006001,42129800600,Westmoreland,892.0,40.570375,-79.762715,841.0,14.0,467.0,181.0,0.0,0.0,0.0,8.0,171.0,841.0,296.0,69.0,349.0,172.0,56.0,71.0,14.0,36.0,349.0,48.0,159.0,809.83,180.37,355.81,0.0,0.0,0.7511,0.0,0.7511,0.0,0.7511,0.0,0.7511,0.0,0.7511,0.0,0.7511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,18.9,0.0,16.4,0,1,0,1,0,1,0,0,0,0,0.0,0.0123,0.0,0.0123,0.0,0.0123,0.0,0.0123,0.0,0.0123,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298006002,42129800600,Westmoreland,1279.0,40.571415,-79.759061,1130.0,4.0,904.0,102.0,0.0,0.0,0.0,0.0,120.0,1130.0,193.0,194.0,517.0,110.0,303.0,28.0,44.0,32.0,517.0,36.0,312.0,1161.17,258.63,510.19,0.0,0.0719,0.1048,0.0,0.0328,0.0719,0.1048,0.0,0.0328,0.0719,0.1048,0.0,0.0328,0.0719,0.0719,0.0,0.0,0.0719,0.0719,0.0,0.0,4.5,8.9,2.7,7.6,2.7,5.8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298007001,42129800700,Westmoreland,647.0,40.566259,-79.766514,474.0,0.0,152.0,223.0,0.0,0.0,0.0,0.0,99.0,474.0,0.0,141.0,474.0,391.0,68.0,15.0,0.0,0.0,474.0,350.0,124.0,609.13,188.34,449.11,21.73,0.6012,1.0,0.0,0.3988,0.6012,1.0,0.0,0.3988,0.6012,1.0,0.0,0.3988,0.6012,0.6012,0.0,0.0,0.6012,0.6012,0.0,0.0,37.9,82.5,22.8,70.9,22.8,54.9,1,1,1,1,1,1,1,1,1,1,0.2643,0.8161,0.0464,0.5981,0.2643,0.8161,0.0464,0.5981,0.2643,0.8161,0.0464,0.5981,0.2643,0.2179,0.0464,0.0,0.2643,0.2179,0.0464,0.0
421298007002,42129800700,Westmoreland,1318.0,40.558143,-79.762306,1376.0,248.0,785.0,290.0,0.0,0.0,0.0,0.0,53.0,1376.0,67.0,338.0,890.0,341.0,223.0,101.0,76.0,149.0,890.0,192.0,488.0,1240.87,383.66,914.89,44.27,0.2223,0.019,0.2033,0.0,0.2223,0.019,0.2033,0.0,0.2223,0.019,0.2033,0.0,0.2223,0.019,0.2033,0.0,0.2223,0.019,0.2033,0.0,14.0,2.2,8.4,1.9,8.4,1.4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298008001,42129800800,Westmoreland,1714.0,40.557593,-79.752526,1627.0,0.0,1471.0,11.0,0.0,0.0,0.0,80.0,65.0,1627.0,282.0,410.0,793.0,129.0,114.0,130.0,142.0,278.0,793.0,81.0,333.0,1627.0,333.0,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298009001,42129800900,Westmoreland,1004.0,40.561811,-79.739305,1014.0,18.0,932.0,33.0,0.0,0.0,0.0,0.0,31.0,1014.0,243.0,106.0,482.0,189.0,63.0,34.0,114.0,82.0,482.0,168.0,97.0,1018.45,204.85,532.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298009002,42129800900,Westmoreland,1427.0,40.567069,-79.745646,1452.0,0.0,1354.0,73.0,0.0,0.0,0.0,0.0,25.0,1452.0,141.0,343.0,808.0,216.0,190.0,174.0,42.0,186.0,808.0,37.0,458.0,1447.55,291.15,757.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298010011,42129801001,Westmoreland,2660.0,40.583822,-79.726394,2902.0,51.0,2781.0,3.0,0.0,0.0,0.0,0.0,67.0,2902.0,613.0,788.0,1236.0,141.0,203.0,166.0,168.0,558.0,1236.0,101.0,462.0,2837.95,343.33,1230.44,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298010012,42129801001,Westmoreland,1361.0,40.585345,-79.737095,1483.0,0.0,1375.0,42.0,0.0,45.0,0.0,0.0,21.0,1483.0,291.0,344.0,624.0,18.0,195.0,56.0,77.0,278.0,624.0,62.0,186.0,1452.05,175.67,629.56,5.75,0.0,0.0081,0.0,0.0081,0.0,0.0081,0.0,0.0081,0.0,0.0081,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298010021,42129801002,Westmoreland,1022.0,40.559738,-79.728806,974.0,0.0,912.0,7.0,1.0,17.0,0.0,0.0,37.0,974.0,203.0,272.0,415.0,50.0,65.0,122.0,64.0,114.0,415.0,14.0,146.0,856.51,147.59,418.51,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298010022,42129801002,Westmoreland,1547.0,40.57974,-79.699157,1179.0,73.0,1046.0,37.0,0.0,0.0,12.0,0.0,11.0,1179.0,122.0,485.0,637.0,180.0,75.0,74.0,93.0,215.0,637.0,103.0,203.0,1296.49,223.41,633.49,9.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298011001,42129801100,Westmoreland,717.0,40.606669,-79.703282,499.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,133.0,97.0,227.0,45.0,55.0,50.0,0.0,77.0,227.0,0.0,109.0,706.87,73.39,319.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298011002,42129801100,Westmoreland,1940.0,40.594883,-79.712561,1811.0,0.0,1781.0,24.0,3.0,0.0,0.0,0.0,3.0,1811.0,371.0,330.0,796.0,67.0,32.0,172.0,168.0,357.0,796.0,39.0,258.0,1912.6,198.58,863.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298011003,42129801100,Westmoreland,1367.0,40.592478,-79.720401,1472.0,54.0,1358.0,0.0,0.0,0.0,0.0,0.0,60.0,1472.0,295.0,289.0,716.0,29.0,211.0,102.0,42.0,332.0,716.0,122.0,291.0,1347.69,139.93,608.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298011004,42129801100,Westmoreland,1144.0,40.592871,-79.742646,1313.0,0.0,1259.0,0.0,0.0,0.0,0.0,0.0,54.0,1313.0,190.0,341.0,561.0,81.0,144.0,35.0,82.0,219.0,561.0,40.0,139.0,1127.84,117.1,509.13,0.0,0.0,0.2107,0.0,0.2107,0.0,0.2107,0.0,0.2107,0.0,0.2107,0.0,0.2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,3.2,0.0,2.7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298012001,42129801200,Westmoreland,1551.0,40.626021,-79.676992,1351.0,0.0,1334.0,0.0,0.0,0.0,0.0,0.0,17.0,1351.0,174.0,332.0,623.0,136.0,92.0,118.0,78.0,199.0,623.0,47.0,192.0,1565.87,234.82,670.61,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298012002,42129801200,Westmoreland,1528.0,40.580648,-79.603005,1440.0,173.0,1065.0,57.0,0.0,0.0,0.0,0.0,145.0,1440.0,260.0,582.0,644.0,116.0,69.0,151.0,142.0,166.0,644.0,15.0,249.0,1542.65,231.34,660.67,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298012003,42129801200,Westmoreland,812.0,40.593015,-79.630278,1202.0,0.0,1146.0,0.0,0.0,0.0,0.0,56.0,0.0,1202.0,156.0,230.0,542.0,0.0,120.0,213.0,12.0,197.0,542.0,0.0,275.0,819.78,122.94,351.09,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298012004,42129801200,Westmoreland,1743.0,40.60423,-79.657498,1695.0,0.0,1683.0,0.0,0.0,0.0,0.0,0.0,12.0,1695.0,339.0,278.0,627.0,34.0,61.0,29.0,50.0,453.0,627.0,28.0,81.0,1759.71,263.89,753.63,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298013001,42129801300,Westmoreland,1343.0,40.634869,-79.639265,847.0,0.0,838.0,0.0,0.0,0.0,0.0,0.0,9.0,847.0,135.0,220.0,392.0,29.0,41.0,116.0,28.0,178.0,392.0,0.0,114.0,1262.52,160.07,538.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298013002,42129801300,Westmoreland,1269.0,40.633088,-79.617469,1190.0,0.0,1106.0,20.0,0.0,0.0,0.0,0.0,64.0,1190.0,209.0,279.0,550.0,59.0,117.0,88.0,94.0,192.0,550.0,21.0,167.0,1192.95,151.25,508.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298013003,42129801300,Westmoreland,1860.0,40.617705,-79.599578,2167.0,0.0,2017.0,25.0,0.0,25.0,0.0,0.0,100.0,2167.0,545.0,385.0,851.0,222.0,125.0,96.0,91.0,317.0,851.0,94.0,374.0,1748.53,221.69,745.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298014001,42129801400,Westmoreland,1815.0,40.596221,-79.576395,1595.0,52.0,1464.0,38.0,0.0,0.0,0.0,0.0,41.0,1595.0,361.0,256.0,751.0,168.0,155.0,253.0,89.0,86.0,751.0,45.0,396.0,1595.0,373.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298015001,42129801500,Westmoreland,1115.0,40.59832,-79.564517,991.0,55.0,891.0,22.0,0.0,2.0,0.0,0.0,21.0,991.0,178.0,151.0,436.0,67.0,124.0,109.0,59.0,77.0,436.0,46.0,219.0,1157.97,152.83,496.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298015002,42129801500,Westmoreland,1402.0,40.599992,-79.569786,1623.0,0.0,1382.0,26.0,0.0,0.0,0.0,0.0,215.0,1623.0,527.0,148.0,684.0,128.0,164.0,235.0,61.0,96.0,684.0,50.0,430.0,1456.03,192.17,623.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298016001,42129801600,Westmoreland,1345.0,40.603094,-79.56089,1433.0,51.0,1119.0,40.0,0.0,1.0,0.0,0.0,222.0,1433.0,424.0,243.0,636.0,197.0,176.0,88.0,80.0,95.0,636.0,70.0,440.0,1433.0,284.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298017011,42129801701,Westmoreland,2164.0,40.547748,-79.675051,2022.0,18.0,1908.0,36.0,0.0,48.0,0.0,0.0,12.0,2022.0,359.0,516.0,783.0,51.0,124.0,138.0,111.0,359.0,783.0,26.0,211.0,2022.0,188.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298017021,42129801702,Westmoreland,1327.0,40.473812,-79.608773,1333.0,0.0,1324.0,0.0,0.0,0.0,0.0,0.0,9.0,1333.0,402.0,257.0,496.0,28.0,146.0,89.0,50.0,183.0,496.0,9.0,142.0,1250.11,188.26,522.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298017022,42129801702,Westmoreland,1441.0,40.531519,-79.625688,1384.0,63.0,1298.0,9.0,0.0,0.0,0.0,0.0,14.0,1384.0,238.0,436.0,596.0,40.0,132.0,104.0,92.0,228.0,596.0,0.0,167.0,1357.5,204.44,567.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298017023,42129801702,Westmoreland,1581.0,40.512208,-79.626616,1380.0,0.0,1314.0,0.0,0.0,18.0,0.0,38.0,10.0,1380.0,177.0,501.0,620.0,80.0,106.0,124.0,39.0,271.0,620.0,8.0,119.0,1489.39,224.3,622.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298017031,42129801703,Westmoreland,1159.0,40.566294,-79.581529,1292.0,0.0,1261.0,20.0,0.0,0.0,0.0,0.0,11.0,1292.0,239.0,352.0,457.0,61.0,49.0,56.0,48.0,243.0,457.0,40.0,94.0,1186.44,165.11,478.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421298017032,42129801703,Westmoreland,1375.0,40.517102,-79.582795,1454.0,11.0,1376.0,0.0,0.0,0.0,0.0,0.0,67.0,1454.0,291.0,506.0,589.0,37.0,139.0,93.0,22.0,298.0,589.0,45.0,128.0,1407.56,195.89,567.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
