STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
42,089,300311,1,1298,+41.115502,-075.423960
42,089,300311,2,828,+41.116039,-075.470673
42,089,300312,1,720,+41.138377,-075.545884
42,089,300312,2,829,+41.107311,-075.595548
42,089,300312,3,562,+41.143052,-075.569018
42,089,300313,1,618,+41.162900,-075.452124
42,089,300313,2,464,+41.175150,-075.535275
42,089,300313,3,874,+41.166369,-075.567269
42,089,300314,1,1837,+41.143147,-075.401726
42,089,300314,2,506,+41.133469,-075.383630
42,089,300315,1,1267,+40.999260,-075.489420
42,089,300315,2,1166,+41.007496,-075.494529
42,089,300315,3,790,+41.036170,-075.526562
42,089,300316,1,1168,+41.076551,-075.420810
42,089,300316,2,2040,+41.024110,-075.457987
42,089,300316,3,606,+41.054879,-075.501815
42,089,300317,1,1130,+41.160148,-075.347691
42,089,300317,2,2155,+41.158099,-075.347656
42,089,300317,3,680,+41.212162,-075.342146
42,089,300318,1,1332,+41.218693,-075.351349
42,089,300318,2,594,+41.218332,-075.362227
42,089,300319,1,1089,+41.172076,-075.365915
42,089,300319,2,534,+41.190287,-075.359410
42,089,300319,3,1251,+41.188883,-075.363586
42,089,300320,1,773,+41.095175,-075.458365
42,089,300320,2,965,+41.098585,-075.561615
42,089,300321,1,536,+41.103562,-075.415714
42,089,300321,2,964,+41.092396,-075.412260
42,089,300321,3,840,+41.085828,-075.405304
42,089,300322,1,1514,+41.200344,-075.381304
42,089,300322,2,1434,+41.201375,-075.376509
42,089,300323,1,1028,+41.218093,-075.369613
42,089,300323,2,883,+41.198746,-075.363201
42,089,300401,1,952,+41.081914,-075.361950
42,089,300401,2,794,+41.056844,-075.343846
42,089,300401,3,1407,+41.082521,-075.324508
42,089,300401,4,1517,+41.074688,-075.292484
42,089,300404,1,735,+41.052157,-075.273221
42,089,300404,2,1066,+41.041892,-075.285714
42,089,300404,3,542,+41.019635,-075.303015
42,089,300404,4,910,+41.049579,-075.294961
42,089,300404,5,1851,+41.019883,-075.281204
42,089,300405,1,1110,+41.053869,-075.248213
42,089,300406,1,1097,+40.963328,-075.348416
42,089,300406,2,2056,+41.002358,-075.319648
42,089,300407,1,2461,+41.003113,-075.371119
42,089,300407,2,964,+41.033150,-075.369854
42,089,300501,1,1051,+40.982371,-075.150986
42,089,300501,2,589,+41.032397,-075.094441
42,089,300501,3,1067,+41.004825,-075.151347
42,089,300501,4,560,+41.011939,-075.121016
42,089,300502,1,1460,+41.046794,-075.172780
42,089,300502,2,1759,+41.031242,-075.165532
42,089,300502,3,767,+41.040146,-075.127918
42,089,300502,4,1389,+41.018222,-075.154914
42,089,300600,1,1726,+41.012592,-075.179426
42,089,300600,2,1299,+41.003894,-075.171722
42,089,300600,3,1373,+41.008810,-075.188199
42,089,300700,1,2434,+40.998396,-075.174280
42,089,300700,2,1503,+40.996724,-075.183597
42,089,300700,3,1334,+40.991983,-075.170104
42,089,300801,1,1426,+40.981451,-075.206069
42,089,300801,2,1214,+40.980405,-075.191101
42,089,300802,1,688,+40.991062,-075.189467
42,089,300802,2,992,+40.990674,-075.194702
42,089,300802,3,1607,+40.986161,-075.197545
42,089,300901,1,602,+40.990974,-075.218750
42,089,300901,2,898,+40.981100,-075.219792
42,089,300901,3,2211,+40.998608,-075.206004
42,089,300901,4,889,+41.004438,-075.222265
42,089,300902,1,1670,+41.012830,-075.197609
42,089,301002,1,1871,+40.967181,-075.211431
42,089,301002,2,882,+40.980931,-075.241159
42,089,301003,1,1176,+41.049248,-075.206055
42,089,301003,2,2027,+41.039952,-075.195735
42,089,301004,1,2366,+41.038189,-075.244586
42,089,301004,2,2325,+41.031312,-075.238759
42,089,301005,1,1089,+41.017332,-075.230769
42,089,301005,2,1828,+41.003255,-075.250947
42,089,301101,1,1555,+40.911966,-075.314764
42,089,301101,2,1544,+40.977313,-075.275475
42,089,301101,3,1987,+40.965490,-075.308557
42,089,301101,4,604,+40.938005,-075.332601
42,089,301102,1,1419,+40.917485,-075.277498
42,089,301102,2,1488,+40.950979,-075.271434
42,089,301202,1,977,+40.918130,-075.426827
42,089,301202,2,2257,+40.933830,-075.391366
42,089,301202,3,1338,+40.916458,-075.377387
42,089,301203,1,1710,+40.901565,-075.354024
42,089,301203,2,1217,+40.866608,-075.347198
42,089,301203,3,1212,+40.882036,-075.386804
42,089,301203,4,1336,+40.895621,-075.399019
42,089,301204,1,1317,+40.950159,-075.454368
42,089,301204,2,1516,+40.986507,-075.463411
42,089,301204,3,1329,+40.980542,-075.480999
42,089,301206,1,853,+40.986896,-075.445727
42,089,301206,2,2446,+40.994318,-075.431965
42,089,301207,1,1549,+40.976414,-075.424425
42,089,301207,2,1218,+40.968269,-075.385071
42,089,301207,3,1923,+40.963021,-075.411376
42,089,301302,1,1281,+40.852568,-075.472833
42,089,301302,2,1315,+40.867145,-075.444279
42,089,301303,1,1618,+40.962351,-075.525814
42,089,301303,2,869,+40.923137,-075.524989
42,089,301303,3,871,+40.891464,-075.507133
42,089,301304,1,1664,+40.921492,-075.457488
42,089,301304,2,1261,+40.947396,-075.500314
42,089,301304,3,1190,+40.916103,-075.481447
42,089,301403,1,1247,+41.073043,-075.047285
42,089,301403,2,1751,+41.059547,-075.105289
42,089,301404,1,650,+41.046009,-075.077931
42,089,301404,2,518,+41.056003,-075.077577
42,089,301404,3,551,+41.064819,-075.040262
42,089,301405,1,1094,+41.108927,-075.111990
42,089,301405,2,418,+41.081179,-075.056571
42,089,301405,3,1836,+41.084989,-075.082337
42,089,301406,1,1381,+41.102664,-075.058695
42,091,200103,1,1838,+40.154448,-075.063152
42,091,200103,2,2558,+40.150168,-075.048537
42,091,200104,1,2255,+40.132642,-075.028663
42,091,200104,2,2191,+40.140593,-075.037086
42,091,200105,1,1248,+40.116723,-075.049648
42,091,200105,2,804,+40.111206,-075.061958
42,091,200105,3,913,+40.117692,-075.061299
42,091,200106,1,1338,+40.122065,-075.069601
42,091,200106,2,772,+40.126353,-075.084463
42,091,200200,1,1272,+40.133647,-075.061502
42,091,200301,1,187,+40.158328,-075.133694
42,091,200301,2,1069,+40.174454,-075.120249
42,091,200301,3,22,+40.157910,-075.129707
42,091,200301,4,937,+40.187015,-075.110096
42,091,200301,5,1237,+40.179422,-075.117283
42,091,200301,6,1413,+40.164561,-075.129560
42,091,200301,7,1884,+40.166528,-075.116756
42,091,200305,1,2237,+40.176028,-075.089441
42,091,200306,1,2119,+40.167577,-075.077435
42,091,200306,2,1662,+40.166615,-075.097121
42,091,200307,1,1481,+40.149590,-075.114417
42,091,200307,2,1906,+40.155417,-075.116379
42,091,200308,1,2131,+40.153175,-075.129275
42,091,200308,2,911,+40.149004,-075.123368
42,091,200308,3,1142,+40.143051,-075.115501
42,091,200309,1,821,+40.143715,-075.108552
42,091,200309,2,1109,+40.139878,-075.103692
42,091,200309,3,840,+40.137161,-075.107072
42,091,200310,1,1284,+40.142271,-075.093663
42,091,200310,2,1724,+40.150320,-075.099826
42,091,200401,1,1900,+40.172870,-075.113214
42,091,200401,2,842,+40.171256,-075.104714
42,091,200401,3,999,+40.176159,-075.102578
42,091,200402,1,952,+40.180796,-075.095209
42,091,200402,2,2248,+40.183369,-075.101550
42,091,200402,3,1297,+40.184469,-075.106944
42,091,200501,1,1312,+40.196131,-075.124532
42,091,200501,2,1451,+40.190494,-075.116797
42,091,200501,3,1306,+40.201487,-075.132248
42,091,200501,4,22,+40.194604,-075.140353
42,091,200502,1,2158,+40.181865,-075.123563
42,091,200502,2,1045,+40.176103,-075.129762
42,091,200502,3,1348,+40.181536,-075.140232
42,091,200502,4,1102,+40.190769,-075.132377
42,091,200505,1,2662,+40.213196,-075.213167
42,091,200505,2,1258,+40.227312,-075.194397
42,091,200505,3,2178,+40.201176,-075.196758
42,091,200505,4,842,+40.219874,-075.175376
42,091,200506,1,1471,+40.186189,-075.178800
42,091,200506,2,29,+40.206100,-075.166037
42,091,200506,3,2958,+40.192729,-075.170086
42,091,200507,1,1965,+40.182512,-075.147868
42,091,200507,2,115,+40.163344,-075.143050
42,091,200507,3,1014,+40.181834,-075.153987
42,091,200507,4,2311,+40.172683,-075.156811
42,091,200507,5,0,+40.173302,-075.133132
42,091,200507,6,0,+40.168855,-075.134366
42,091,200507,7,17,+40.171628,-075.138675
42,091,200602,1,1479,+40.241961,-075.252191
42,091,200602,2,1448,+40.247689,-075.262748
42,091,200602,3,1930,+40.227944,-075.253538
42,091,200602,4,13,+40.241196,-075.237584
42,091,200602,5,1783,+40.232908,-075.232405
42,091,200602,6,1565,+40.229532,-075.245190
42,091,200603,1,1683,+40.255424,-075.248010
42,091,200603,2,2079,+40.263493,-075.240319
42,091,200605,1,1866,+40.231796,-075.221540
42,091,200605,2,2276,+40.238562,-075.201779
42,091,200605,3,2138,+40.220117,-075.219564
42,091,200606,1,2304,+40.247312,-075.231191
42,091,200606,2,828,+40.252563,-075.235714
42,091,200607,1,2051,+40.258789,-075.224979
42,091,200607,2,2419,+40.247107,-075.219177
42,091,200703,1,1768,+40.264515,-075.258982
42,091,200703,2,1611,+40.271110,-075.271938
42,091,200703,3,51,+40.270600,-075.248326
42,091,200703,4,1226,+40.281716,-075.265844
42,091,200704,1,1653,+40.256380,-075.270022
42,091,200704,2,1838,+40.260912,-075.290802
42,091,200707,1,2000,+40.284036,-075.291319
42,091,200707,2,1552,+40.282377,-075.286158
42,091,200707,3,795,+40.288205,-075.305325
42,091,200708,1,2288,+40.267598,-075.300803
42,091,200708,2,2715,+40.279257,-075.312957
42,091,200708,3,1143,+40.274716,-075.320852
42,091,200800,1,1316,+40.282146,-075.296895
42,091,200800,2,2180,+40.274768,-075.299941
42,091,200901,1,2359,+40.247842,-075.281203
42,091,200901,2,1384,+40.241428,-075.274769
42,091,200901,3,938,+40.256896,-075.284712
42,091,200902,1,1367,+40.242997,-075.281275
42,091,200903,1,1462,+40.230078,-075.279392
42,091,200903,2,1527,+40.235862,-075.287722
42,091,200903,3,2204,+40.235825,-075.278044
42,091,200906,1,2191,+40.235540,-075.264690
42,091,200907,1,946,+40.243692,-075.292073
42,091,200907,2,961,+40.241752,-075.293320
42,091,200907,3,829,+40.240131,-075.295443
42,091,200908,1,1316,+40.246081,-075.290000
42,091,200908,2,1289,+40.251607,-075.293504
42,091,201003,1,1108,+40.222241,-075.273241
42,091,201003,2,1358,+40.222899,-075.285401
42,091,201003,3,2779,+40.214637,-075.264495
42,091,201004,1,2755,+40.225855,-075.299693
42,091,201004,2,3102,+40.234033,-075.301221
42,091,201005,1,2321,+40.216942,-075.317852
42,091,201005,2,1182,+40.206632,-075.307327
42,091,201005,3,18,+40.213724,-075.297015
42,091,201006,1,928,+40.197413,-075.282547
42,091,201006,2,1521,+40.200938,-075.294586
42,091,201100,1,705,+40.212919,-075.277537
42,091,201100,2,1531,+40.208307,-075.277299
42,091,201100,3,1190,+40.214049,-075.270719
42,091,201201,1,1588,+40.190892,-075.259827
42,091,201201,2,1548,+40.185709,-075.242116
42,091,201201,3,1664,+40.206811,-075.246970
42,091,201201,4,1674,+40.201544,-075.231988
42,091,201203,1,1981,+40.176899,-075.224603
42,091,201203,2,1332,+40.191752,-075.214806
42,091,201204,1,1173,+40.170269,-075.243616
42,091,201204,2,1116,+40.166175,-075.230754
42,091,201301,1,1766,+40.163014,-075.223039
42,091,201301,2,976,+40.159103,-075.219586
42,091,201301,3,789,+40.155123,-075.215361
42,091,201302,1,961,+40.154750,-075.221282
42,091,201302,2,1463,+40.150037,-075.219223
42,091,201302,3,852,+40.154343,-075.225747
42,091,201404,1,26,+40.138586,-075.194680
42,091,201404,2,786,+40.143774,-075.185482
42,091,201404,3,755,+40.150386,-075.175754
42,091,201404,4,8,+40.139543,-075.179476
42,091,201404,5,872,+40.163324,-075.198584
42,091,201404,6,1555,+40.154648,-075.190346
42,091,201404,7,866,+40.145965,-075.197498
42,091,201406,1,2548,+40.142627,-075.146506
42,091,201406,2,2537,+40.132512,-075.170103
42,091,201407,1,695,+40.119253,-075.179021
42,091,201407,2,1909,+40.121135,-075.167840
42,091,201408,1,1904,+40.163374,-075.166458
42,091,201408,2,978,+40.148866,-075.156432
42,091,201408,3,1518,+40.154682,-075.163004
42,091,201409,1,1676,+40.169218,-075.178551
42,091,201409,2,2747,+40.176753,-075.193885
42,091,201410,1,2552,+40.161004,-075.209264
42,091,201411,1,1109,+40.145203,-075.214893
42,091,201411,2,4,+40.135374,-075.203550
42,091,201411,3,1620,+40.143862,-075.207705
42,091,201501,1,1033,+40.104025,-075.066456
42,091,201501,2,824,+40.097952,-075.084203
42,091,201501,3,1953,+40.110315,-075.080245
42,091,201502,1,819,+40.103454,-075.091371
42,091,201502,2,1251,+40.112736,-075.094689
42,091,201603,1,1269,+40.146469,-075.131711
42,091,201603,2,729,+40.142198,-075.124619
42,091,201603,3,2772,+40.138584,-075.130351
42,091,201604,1,1305,+40.137821,-075.138609
42,091,201604,2,1873,+40.132613,-075.132468
42,091,201605,1,911,+40.134708,-075.143145
42,091,201605,2,1414,+40.128873,-075.138898
42,091,201605,3,940,+40.132845,-075.147308
42,091,201606,1,924,+40.130306,-075.123873
42,091,201606,2,1491,+40.125222,-075.133439
42,091,201607,1,1423,+40.131372,-075.118123
42,091,201607,2,2181,+40.121848,-075.125391
42,091,201608,1,1856,+40.116781,-075.112650
42,091,201608,2,3088,+40.129644,-075.108872
42,091,201703,1,1550,+40.125086,-075.151262
42,091,201703,2,1557,+40.119788,-075.156410
42,091,201704,1,1927,+40.112175,-075.160101
42,091,201704,2,1637,+40.115144,-075.165343
42,091,201705,1,2170,+40.102867,-075.149235
42,091,201705,2,2360,+40.107746,-075.149072
42,091,201706,1,1612,+40.114924,-075.135295
42,091,201706,2,1230,+40.107575,-075.139545
42,091,201706,3,1901,+40.115025,-075.144814
42,091,201800,1,1316,+40.105017,-075.130892
42,091,201800,2,1511,+40.110046,-075.120945
42,091,201800,3,776,+40.103546,-075.120053
42,091,201901,1,739,+40.090939,-075.098676
42,091,201901,2,1521,+40.089070,-075.086922
42,091,201901,3,1779,+40.097904,-075.108354
42,091,201901,4,1027,+40.090105,-075.093821
42,091,201902,1,1463,+40.073821,-075.097618
42,091,201902,2,1092,+40.078039,-075.103809
42,091,201902,3,1346,+40.088822,-075.123858
42,091,201902,4,1932,+40.083476,-075.113891
42,091,202000,1,910,+40.084127,-075.086678
42,091,202000,2,1728,+40.081425,-075.090837
42,091,202100,1,1580,+40.097988,-075.129316
42,091,202100,2,2606,+40.094155,-075.133201
42,091,202100,3,533,+40.097449,-075.123490
42,091,202201,1,1061,+40.058901,-075.101526
42,091,202201,2,1993,+40.063253,-075.092921
42,091,202201,3,787,+40.070358,-075.110222
42,091,202201,4,980,+40.068049,-075.102397
42,091,202202,1,925,+40.051397,-075.112875
42,091,202202,2,1129,+40.055831,-075.118637
42,091,202202,3,1061,+40.058985,-075.113337
42,091,202301,1,2056,+40.073023,-075.118131
42,091,202301,2,727,+40.071918,-075.125755
42,091,202301,3,1761,+40.081817,-075.126037
42,091,202302,1,2390,+40.076871,-075.134650
42,091,202401,1,1399,+40.073626,-075.145405
42,091,202401,2,1853,+40.071860,-075.149530
42,091,202402,1,822,+40.059966,-075.121692
42,091,202402,2,886,+40.059411,-075.126308
42,091,202402,3,1290,+40.063422,-075.128227
42,091,202402,4,759,+40.067693,-075.144019
42,091,202402,5,1200,+40.066563,-075.136165
42,091,202500,1,2505,+40.083737,-075.164523
42,091,202500,2,2034,+40.083270,-075.155607
42,091,202500,3,1721,+40.092004,-075.173202
42,091,202602,1,1488,+40.088630,-075.140359
42,091,202602,2,1182,+40.093745,-075.144675
42,091,202603,1,1720,+40.096903,-075.158663
42,091,202603,2,1376,+40.100022,-075.153102
42,091,202604,1,1395,+40.104492,-075.166859
42,091,202604,2,952,+40.099359,-075.169506
42,091,203000,1,115,+40.136553,-075.214050
42,091,203000,2,1698,+40.127429,-075.213767
42,091,203000,3,1608,+40.117343,-075.245619
42,091,203103,1,1837,+40.101020,-075.264967
42,091,203103,2,593,+40.106307,-075.230602
42,091,203103,3,1100,+40.096338,-075.276372
42,091,203104,1,1852,+40.095752,-075.247477
42,091,203104,2,1049,+40.084790,-075.245395
42,091,203104,3,1583,+40.089760,-075.256827
42,091,203105,1,1123,+40.084311,-075.274612
42,091,203105,2,374,+40.070130,-075.266306
42,091,203105,3,2616,+40.081989,-075.264919
42,091,203105,4,1775,+40.089996,-075.278865
42,091,203106,1,1508,+40.084412,-075.289828
42,091,203106,2,876,+40.074767,-075.288809
42,091,203203,1,1793,+40.160851,-075.315876
42,091,203203,2,2469,+40.151641,-075.303256
42,091,203204,1,1827,+40.166850,-075.298492
42,091,203204,2,1624,+40.183315,-075.291938
42,091,203204,3,1853,+40.180909,-075.282098
42,091,203204,4,2046,+40.176026,-075.294065
42,091,203205,1,945,+40.156770,-075.250642
42,091,203205,2,1300,+40.150057,-075.237774
42,091,203207,1,1358,+40.164279,-075.269151
42,091,203207,2,2017,+40.150580,-075.282164
42,091,203208,1,2172,+40.132758,-075.259229
42,091,203208,2,929,+40.143195,-075.267210
42,091,203302,1,2031,+40.164284,-075.350153
42,091,203302,2,2389,+40.155663,-075.333637
42,091,203302,3,1777,+40.157135,-075.358658
42,091,203303,1,1600,+40.149012,-075.317928
42,091,203303,2,715,+40.142566,-075.305747
42,091,203303,3,1740,+40.132414,-075.314764
42,091,203304,1,1189,+40.134534,-075.324419
42,091,203304,2,803,+40.139291,-075.319342
42,091,203304,3,1777,+40.142618,-075.329626
42,091,203401,1,2777,+40.139067,-075.367854
42,091,203401,2,1801,+40.130860,-075.359338
42,091,203401,3,1770,+40.130319,-075.364766
42,091,203402,1,1630,+40.135699,-075.388682
42,091,203402,2,2156,+40.148266,-075.375537
42,091,203402,3,1591,+40.119384,-075.406772
42,091,203402,4,1229,+40.112302,-075.410215
42,091,203403,1,2020,+40.122179,-075.373504
42,091,203403,2,614,+40.123685,-075.387943
42,091,203403,3,613,+40.129113,-075.381397
42,091,203500,1,1457,+40.116581,-075.327285
42,091,203500,2,1304,+40.124016,-075.320976
42,091,203500,3,1634,+40.122048,-075.325173
42,091,203500,4,1970,+40.115772,-075.333098
42,091,203601,1,756,+40.120981,-075.334981
42,091,203601,2,681,+40.121809,-075.337455
42,091,203601,3,832,+40.124070,-075.338424
42,091,203601,4,799,+40.122762,-075.341461
42,091,203602,1,928,+40.125437,-075.329318
42,091,203602,2,1007,+40.126315,-075.333300
42,091,203602,3,927,+40.129764,-075.331296
42,091,203602,4,1175,+40.128161,-075.338946
42,091,203701,1,1620,+40.130177,-075.342471
42,091,203801,1,832,+40.124473,-075.346925
42,091,203801,2,1176,+40.123121,-075.348243
42,091,203801,3,754,+40.126750,-075.350615
42,091,203801,4,984,+40.128813,-075.354002
42,091,203803,1,2919,+40.123237,-075.356991
42,091,203803,2,1668,+40.121026,-075.351530
42,091,203803,3,1369,+40.119873,-075.348573
42,091,203804,1,1602,+40.120401,-075.361457
42,091,203804,2,1837,+40.117860,-075.355182
42,091,203901,1,884,+40.117460,-075.344402
42,091,203901,2,862,+40.116261,-075.339955
42,091,203901,3,1029,+40.119536,-075.341496
42,091,203901,4,754,+40.118014,-075.337498
42,091,203902,1,1975,+40.111795,-075.330525
42,091,203902,2,974,+40.111885,-075.336325
42,091,203902,3,1039,+40.114494,-075.344283
42,091,204002,1,8,+40.097632,-075.311653
42,091,204002,2,27,+40.108388,-075.294639
42,091,204002,3,2365,+40.112292,-075.317388
42,091,204002,4,1171,+40.112728,-075.300157
42,091,204007,1,923,+40.100880,-075.284576
42,091,204007,2,1523,+40.093874,-075.291172
42,091,204008,1,3152,+40.088238,-075.300707
42,091,204008,2,8,+40.086110,-075.317910
42,091,204009,1,1396,+40.122999,-075.277877
42,091,204009,2,805,+40.111307,-075.274088
42,091,204009,3,0,+40.115188,-075.281820
42,091,204010,1,1889,+40.136288,-075.296676
42,091,204010,2,733,+40.128294,-075.289466
42,091,204101,1,2069,+40.077957,-075.296000
42,091,204101,2,2424,+40.082482,-075.303893
42,091,204103,1,524,+40.071010,-075.299503
42,091,204103,2,1552,+40.072675,-075.307023
42,091,204104,1,1560,+40.077237,-075.308106
42,091,204104,2,1132,+40.074383,-075.300770
42,091,204200,1,696,+40.066914,-075.314936
42,091,204200,2,797,+40.070188,-075.316489
42,091,204300,1,439,+40.011367,-075.213946
42,091,204300,2,352,+40.018155,-075.216244
42,091,204300,3,29,+40.009053,-075.219726
42,091,204300,4,879,+40.004851,-075.226161
42,091,204300,5,1560,+40.000950,-075.233889
42,091,204400,1,11,+40.015476,-075.222160
42,091,204400,2,1139,+40.010477,-075.229550
42,091,204400,3,698,+40.004486,-075.237192
42,091,204400,4,1711,+40.008412,-075.237937
42,091,204500,1,2248,+39.997257,-075.254588
